Parameter Name,Date Local,Observation Count,Observation Percent,Arithmetic Mean,1st Max Value,1st Max Hour,AQI,State Name,County Name
Carbon monoxide,2017-01-01,23,96.0,0.23913,0.5,0,,California,Alameda
Carbon monoxide,2017-01-02,23,96.0,0.304348,0.4,7,,California,Alameda
Carbon monoxide,2017-01-03,23,96.0,0.334783,0.4,7,,California,Alameda
Carbon monoxide,2017-01-04,23,96.0,0.391304,0.6,16,,California,Alameda
Carbon monoxide,2017-01-05,23,96.0,0.465217,1.1,8,,California,Alameda
Carbon monoxide,2017-01-06,23,96.0,0.326087,0.5,5,,California,Alameda
Carbon monoxide,2017-01-07,23,96.0,0.33913,0.5,19,,California,Alameda
Carbon monoxide,2017-01-08,23,96.0,0.278261,0.4,23,,California,Alameda
Carbon monoxide,2017-01-09,23,96.0,0.330435,0.8,7,,California,Alameda
Carbon monoxide,2017-01-10,23,96.0,0.304348,0.5,8,,California,Alameda
Carbon monoxide,2017-01-11,23,96.0,0.295652,0.5,19,,California,Alameda
Carbon monoxide,2017-01-12,23,96.0,0.347826,0.5,8,,California,Alameda
Carbon monoxide,2017-01-13,23,96.0,0.586957,1.3,7,,California,Alameda
Carbon monoxide,2017-01-14,23,96.0,0.582609,1.1,19,,California,Alameda
Carbon monoxide,2017-01-15,23,96.0,0.495652,0.9,6,,California,Alameda
Carbon monoxide,2017-01-16,23,96.0,0.504348,1.1,7,,California,Alameda
Carbon monoxide,2017-01-17,23,96.0,0.382609,0.7,8,,California,Alameda
Carbon monoxide,2017-01-18,23,96.0,0.382609,0.6,1,,California,Alameda
Carbon monoxide,2017-01-19,23,96.0,0.273913,0.6,7,,California,Alameda
Carbon monoxide,2017-01-20,23,96.0,0.243478,0.4,8,,California,Alameda
Carbon monoxide,2017-01-21,23,96.0,0.269565,0.5,7,,California,Alameda
Carbon monoxide,2017-01-22,23,96.0,0.286957,0.5,19,,California,Alameda
Carbon monoxide,2017-01-23,23,96.0,0.352174,0.5,6,,California,Alameda
Carbon monoxide,2017-01-24,23,96.0,0.373913,0.7,18,,California,Alameda
Carbon monoxide,2017-01-25,23,96.0,0.456522,0.9,7,,California,Alameda
Carbon monoxide,2017-01-26,23,96.0,0.434783,0.7,6,,California,Alameda
Carbon monoxide,2017-01-27,23,96.0,0.426087,1.0,21,,California,Alameda
Carbon monoxide,2017-01-28,23,96.0,0.395652,0.5,4,,California,Alameda
Carbon monoxide,2017-01-29,23,96.0,0.491304,0.7,7,,California,Alameda
Carbon monoxide,2017-01-30,23,96.0,0.630435,1.5,8,,California,Alameda
Carbon monoxide,2017-01-31,23,96.0,0.673913,1.7,8,,California,Alameda
Carbon monoxide,2017-02-01,23,96.0,0.6,1.4,7,,California,Alameda
Carbon monoxide,2017-02-02,23,96.0,0.317391,0.5,17,,California,Alameda
Carbon monoxide,2017-02-03,23,96.0,0.295652,0.4,18,,California,Alameda
Carbon monoxide,2017-02-04,23,96.0,0.391304,0.7,20,,California,Alameda
Carbon monoxide,2017-02-05,23,96.0,0.369565,0.6,8,,California,Alameda
Carbon monoxide,2017-02-06,21,88.0,0.352381,0.5,19,,California,Alameda
Carbon monoxide,2017-02-07,23,96.0,0.36087,0.7,23,,California,Alameda
Carbon monoxide,2017-02-08,23,96.0,0.391304,0.7,0,,California,Alameda
Carbon monoxide,2017-02-09,23,96.0,0.330435,0.5,22,,California,Alameda
Carbon monoxide,2017-02-10,23,96.0,0.356522,0.5,8,,California,Alameda
Carbon monoxide,2017-02-11,23,96.0,0.5,0.9,19,,California,Alameda
Carbon monoxide,2017-02-12,23,96.0,0.5,0.7,19,,California,Alameda
Carbon monoxide,2017-02-13,23,96.0,0.604348,1.1,7,,California,Alameda
Carbon monoxide,2017-02-14,23,96.0,0.582609,1.0,6,,California,Alameda
Carbon monoxide,2017-02-15,23,96.0,0.591304,1.2,6,,California,Alameda
Carbon monoxide,2017-02-16,23,96.0,0.321739,0.6,19,,California,Alameda
Carbon monoxide,2017-02-17,23,96.0,0.317391,0.4,14,,California,Alameda
Carbon monoxide,2017-02-18,23,96.0,0.286957,0.4,8,,California,Alameda
Carbon monoxide,2017-02-19,23,96.0,0.33913,0.4,11,,California,Alameda
Carbon monoxide,2017-02-20,23,96.0,0.386957,0.6,18,,California,Alameda
Carbon monoxide,2017-02-21,23,96.0,0.382609,0.6,8,,California,Alameda
Carbon monoxide,2017-02-22,23,96.0,0.413043,1.1,7,,California,Alameda
Carbon monoxide,2017-02-23,23,96.0,0.386957,0.8,7,,California,Alameda
Carbon monoxide,2017-02-24,23,96.0,0.408696,0.7,7,,California,Alameda
Carbon monoxide,2017-02-25,23,96.0,0.382609,0.6,19,,California,Alameda
Carbon monoxide,2017-02-26,23,96.0,0.334783,0.4,1,,California,Alameda
Carbon monoxide,2017-02-27,23,96.0,0.404348,1.0,7,,California,Alameda
Carbon monoxide,2017-02-28,23,96.0,0.426087,0.9,7,,California,Alameda
Carbon monoxide,2017-03-01,19,79.0,0.447368,1.0,7,,California,Alameda
Carbon monoxide,2017-03-02,23,96.0,0.452174,0.8,7,,California,Alameda
Carbon monoxide,2017-03-03,23,96.0,0.404348,0.8,6,,California,Alameda
Carbon monoxide,2017-03-04,23,96.0,0.23913,0.4,8,,California,Alameda
Carbon monoxide,2017-03-05,23,96.0,0.256522,0.4,20,,California,Alameda
Carbon monoxide,2017-03-06,23,96.0,0.391304,0.7,20,,California,Alameda
Carbon monoxide,2017-03-07,21,88.0,0.385714,0.6,5,,California,Alameda
Carbon monoxide,2017-03-08,23,96.0,0.417391,0.7,7,,California,Alameda
Carbon monoxide,2017-03-09,23,96.0,0.426087,0.8,7,,California,Alameda
Carbon monoxide,2017-03-10,23,96.0,0.473913,0.8,20,,California,Alameda
Carbon monoxide,2017-03-11,23,96.0,0.430435,0.7,5,,California,Alameda
Carbon monoxide,2017-03-12,23,96.0,0.382609,0.7,21,,California,Alameda
Carbon monoxide,2017-03-13,23,96.0,0.443478,0.8,5,,California,Alameda
Carbon monoxide,2017-03-14,23,96.0,0.469565,0.7,6,,California,Alameda
Carbon monoxide,2017-03-15,23,96.0,0.334783,0.4,0,,California,Alameda
Carbon monoxide,2017-03-16,23,96.0,0.352174,0.5,7,,California,Alameda
Carbon monoxide,2017-03-17,23,96.0,0.552174,1.4,7,,California,Alameda
Carbon monoxide,2017-03-18,23,96.0,0.452174,0.9,7,,California,Alameda
Carbon monoxide,2017-03-19,23,96.0,0.413043,0.5,0,,California,Alameda
Carbon monoxide,2017-03-20,23,96.0,0.408696,0.6,6,,California,Alameda
Carbon monoxide,2017-03-21,23,96.0,0.321739,0.4,4,,California,Alameda
Carbon monoxide,2017-03-22,23,96.0,0.395652,0.6,7,,California,Alameda
Carbon monoxide,2017-03-23,21,88.0,0.290476,0.6,4,,California,Alameda
Carbon monoxide,2017-03-24,23,96.0,0.33913,0.5,19,,California,Alameda
Carbon monoxide,2017-03-25,23,96.0,0.3,0.5,0,,California,Alameda
Carbon monoxide,2017-03-26,23,96.0,0.265217,0.4,6,,California,Alameda
Carbon monoxide,2017-03-27,23,96.0,0.33913,0.9,6,,California,Alameda
Carbon monoxide,2017-03-28,23,96.0,0.369565,0.7,7,,California,Alameda
Carbon monoxide,2017-03-29,23,96.0,0.365217,0.7,5,,California,Alameda
Carbon monoxide,2017-03-30,23,96.0,0.286957,0.4,20,,California,Alameda
Carbon monoxide,2017-03-31,23,96.0,0.369565,0.6,20,,California,Alameda
Carbon monoxide,2017-04-01,23,96.0,0.36087,0.5,0,,California,Alameda
Carbon monoxide,2017-04-02,23,96.0,0.36087,0.5,20,,California,Alameda
Carbon monoxide,2017-04-03,23,96.0,0.365217,0.7,7,,California,Alameda
Carbon monoxide,2017-04-04,23,96.0,0.321739,0.7,6,,California,Alameda
