Parameter Name,Date Local,Observation Count,Observation Percent,Arithmetic Mean,1st Max Value,1st Max Hour,AQI,State Name,County Name
Carbon monoxide,2015-01-01,23,96.0,0.365217,0.6,0,,California,Alameda
Carbon monoxide,2015-01-02,23,96.0,0.456522,0.7,21,,California,Alameda
Carbon monoxide,2015-01-03,23,96.0,0.604348,1.1,8,,California,Alameda
Carbon monoxide,2015-01-04,23,96.0,0.573913,1.1,6,,California,Alameda
Carbon monoxide,2015-01-05,22,92.0,0.618182,2.2,7,,California,Alameda
Carbon monoxide,2015-01-06,23,96.0,0.730435,1.4,7,,California,Alameda
Carbon monoxide,2015-01-07,23,96.0,1.1,2.4,8,,California,Alameda
Carbon monoxide,2015-01-08,23,96.0,0.886957,1.8,7,,California,Alameda
Carbon monoxide,2015-01-09,23,96.0,0.795652,1.6,9,,California,Alameda
Carbon monoxide,2015-01-10,23,96.0,0.586957,1.0,19,,California,Alameda
Carbon monoxide,2015-01-11,23,96.0,0.447826,0.8,19,,California,Alameda
Carbon monoxide,2015-01-12,22,92.0,0.695455,2.1,8,,California,Alameda
Carbon monoxide,2015-01-13,23,96.0,0.613043,1.7,7,,California,Alameda
Carbon monoxide,2015-01-14,19,79.0,0.431579,1.3,7,,California,Alameda
Carbon monoxide,2015-01-15,23,96.0,0.556522,1.3,7,,California,Alameda
Carbon monoxide,2015-01-16,23,96.0,0.613043,1.4,7,,California,Alameda
Carbon monoxide,2015-01-17,23,96.0,0.43913,1.0,23,,California,Alameda
Carbon monoxide,2015-01-18,23,96.0,0.495652,0.8,18,,California,Alameda
Carbon monoxide,2015-01-19,23,96.0,0.365217,0.6,20,,California,Alameda
Carbon monoxide,2015-01-20,21,88.0,0.409524,0.8,6,,California,Alameda
Carbon monoxide,2015-01-23,23,96.0,0.608696,1.6,22,,California,Alameda
Carbon monoxide,2015-01-24,23,96.0,0.404348,1.1,21,,California,Alameda
Carbon monoxide,2015-01-25,23,96.0,0.352174,1.0,18,,California,Alameda
Carbon monoxide,2015-01-26,23,96.0,0.543478,1.4,7,,California,Alameda
Carbon monoxide,2015-01-27,23,96.0,0.478261,1.0,7,,California,Alameda
Carbon monoxide,2015-01-28,23,96.0,0.430435,0.8,19,,California,Alameda
Carbon monoxide,2015-01-29,23,96.0,0.53913,1.1,8,,California,Alameda
Carbon monoxide,2015-01-30,23,96.0,0.430435,0.8,21,,California,Alameda
Carbon monoxide,2015-01-31,23,96.0,0.434783,0.7,0,,California,Alameda
Carbon monoxide,2015-02-01,23,96.0,0.5,1.2,20,,California,Alameda
Carbon monoxide,2015-02-02,23,96.0,0.604348,1.3,8,,California,Alameda
Carbon monoxide,2015-02-03,23,96.0,0.53913,0.9,4,,California,Alameda
Carbon monoxide,2015-02-04,23,96.0,0.504348,1.5,7,,California,Alameda
Carbon monoxide,2015-02-05,23,96.0,0.365217,0.9,9,,California,Alameda
Carbon monoxide,2015-02-06,23,96.0,0.208696,0.3,16,,California,Alameda
Carbon monoxide,2015-02-07,23,96.0,0.326087,0.7,8,,California,Alameda
Carbon monoxide,2015-02-08,23,96.0,0.230435,0.4,2,,California,Alameda
Carbon monoxide,2015-02-09,23,96.0,0.304348,0.6,21,,California,Alameda
Carbon monoxide,2015-02-10,23,96.0,0.465217,1.2,7,,California,Alameda
Carbon monoxide,2015-02-11,23,96.0,0.382609,1.0,8,,California,Alameda
Carbon monoxide,2015-02-12,23,96.0,0.386957,0.8,7,,California,Alameda
Carbon monoxide,2015-02-13,23,96.0,0.678261,1.5,7,,California,Alameda
Carbon monoxide,2015-02-14,23,96.0,0.508696,0.8,1,,California,Alameda
Carbon monoxide,2015-02-15,23,96.0,0.369565,0.7,19,,California,Alameda
Carbon monoxide,2015-02-16,23,96.0,0.378261,1.1,7,,California,Alameda
Carbon monoxide,2015-02-17,23,96.0,0.256522,0.4,8,,California,Alameda
Carbon monoxide,2015-02-18,23,96.0,0.326087,0.7,20,,California,Alameda
Carbon monoxide,2015-02-19,23,96.0,0.334783,0.4,0,,California,Alameda
Carbon monoxide,2015-02-20,23,96.0,0.382609,0.7,19,,California,Alameda
Carbon monoxide,2015-02-21,23,96.0,0.373913,0.6,6,,California,Alameda
Carbon monoxide,2015-02-22,23,96.0,0.278261,0.4,0,,California,Alameda
Carbon monoxide,2015-02-23,23,96.0,0.317391,0.6,19,,California,Alameda
Carbon monoxide,2015-02-24,23,96.0,0.391304,0.9,7,,California,Alameda
Carbon monoxide,2015-02-25,23,96.0,0.347826,0.8,7,,California,Alameda
Carbon monoxide,2015-02-26,23,96.0,0.417391,0.9,8,,California,Alameda
Carbon monoxide,2015-02-27,22,92.0,0.186364,0.6,6,,California,Alameda
Carbon monoxide,2015-02-28,23,96.0,0.230435,0.5,7,,California,Alameda
Carbon monoxide,2015-03-01,19,79.0,0.252632,0.5,20,,California,Alameda
Carbon monoxide,2015-03-02,23,96.0,0.23913,0.5,7,,California,Alameda
Carbon monoxide,2015-03-03,23,96.0,0.304348,0.7,6,,California,Alameda
Carbon monoxide,2015-03-04,19,79.0,0.352632,0.7,7,,California,Alameda
Carbon monoxide,2015-03-05,21,88.0,0.280952,0.6,6,,California,Alameda
Carbon monoxide,2015-03-06,23,96.0,0.365217,0.8,7,,California,Alameda
Carbon monoxide,2015-03-07,23,96.0,0.365217,0.7,22,,California,Alameda
Carbon monoxide,2015-03-08,23,96.0,0.273913,0.5,7,,California,Alameda
Carbon monoxide,2015-03-09,23,96.0,0.23913,0.4,23,,California,Alameda
Carbon monoxide,2015-03-10,23,96.0,0.326087,0.5,0,,California,Alameda
Carbon monoxide,2015-03-11,23,96.0,0.221739,0.5,6,,California,Alameda
Carbon monoxide,2015-03-12,23,96.0,0.330435,0.6,5,,California,Alameda
Carbon monoxide,2015-03-13,23,96.0,0.369565,0.7,5,,California,Alameda
Carbon monoxide,2015-03-14,23,96.0,0.465217,1.0,20,,California,Alameda
Carbon monoxide,2015-03-15,23,96.0,0.2,0.4,0,,California,Alameda
Carbon monoxide,2015-03-16,23,96.0,0.278261,0.7,6,,California,Alameda
Carbon monoxide,2015-03-17,23,96.0,0.147826,0.3,20,,California,Alameda
Carbon monoxide,2015-03-18,23,96.0,0.208696,0.4,6,,California,Alameda
Carbon monoxide,2015-03-19,23,96.0,0.3,0.8,6,,California,Alameda
Carbon monoxide,2015-03-20,23,96.0,0.269565,0.7,6,,California,Alameda
Carbon monoxide,2015-03-21,23,96.0,0.147826,0.3,17,,California,Alameda
Carbon monoxide,2015-03-22,23,96.0,0.113043,0.2,0,,California,Alameda
Carbon monoxide,2015-03-23,23,96.0,0.165217,0.5,7,,California,Alameda
Carbon monoxide,2015-03-24,23,96.0,0.182609,0.5,7,,California,Alameda
Carbon monoxide,2015-03-25,23,96.0,0.273913,0.6,5,,California,Alameda
Carbon monoxide,2015-03-26,23,96.0,0.326087,0.7,6,,California,Alameda
Carbon monoxide,2015-03-27,23,96.0,0.186957,0.4,0,,California,Alameda
Carbon monoxide,2015-03-28,23,96.0,0.182609,0.4,21,,California,Alameda
Carbon monoxide,2015-03-29,23,96.0,0.247826,0.5,22,,California,Alameda
Carbon monoxide,2015-03-30,23,96.0,0.230435,0.7,6,,California,Alameda
Carbon monoxide,2015-03-31,23,96.0,0.165217,0.5,5,,California,Alameda
Carbon monoxide,2015-04-01,23,96.0,0.195652,0.6,6,,California,Alameda
Carbon monoxide,2015-04-02,23,96.0,0.278261,1.0,6,,California,Alameda
Carbon monoxide,2015-04-03,23,96.0,0.265217,0.6,6,,California,Alameda
Carbon monoxide,2015-04-04,23,96.0,0.147826,0.3,6,,California,Alameda
Carbon monoxide,2015-04-05,23,96.0,0.156522,0.3,22,,California,Alameda
Carbon monoxide,2015-04-06,23,96.0,0.152174,0.3,0,,California,Alameda
Carbon monoxide,2015-04-07,23,96.0,0.130435,0.3,6,,California,Alameda
Carbon monoxide,2015-04-08,23,96.0,0.234783,0.6,6,,California,Alameda
Carbon monoxide,2015-04-09,23,96.0,0.265217,0.7,6,,California,Alameda
Carbon monoxide,2015-04-10,23,96.0,0.247826,0.5,6,,California,Alameda
Carbon monoxide,2015-04-11,23,96.0,0.204348,0.4,21,,California,Alameda
Carbon monoxide,2015-04-12,23,96.0,0.2,0.3,0,,California,Alameda
Carbon monoxide,2015-04-13,23,96.0,0.147826,0.4,4,,California,Alameda
Carbon monoxide,2015-04-14,23,96.0,0.191304,0.3,6,,California,Alameda
Carbon monoxide,2015-04-15,23,96.0,0.304348,1.1,6,,California,Alameda
Carbon monoxide,2015-04-16,23,96.0,0.191304,0.3,1,,California,Alameda
Carbon monoxide,2015-04-17,23,96.0,0.291304,0.8,6,,California,Alameda
Carbon monoxide,2015-04-18,23,96.0,0.208696,0.3,18,,California,Alameda
Carbon monoxide,2015-04-19,23,96.0,0.147826,0.2,0,,California,Alameda
Carbon monoxide,2015-04-20,23,96.0,0.134783,0.2,6,,California,Alameda
Carbon monoxide,2015-04-21,23,96.0,0.113043,0.2,6,,California,Alameda
Carbon monoxide,2015-04-22,23,96.0,0.156522,0.2,6,,California,Alameda
Carbon monoxide,2015-04-23,23,96.0,0.126087,0.2,5,,California,Alameda
Carbon monoxide,2015-04-24,23,96.0,0.108696,0.2,6,,California,Alameda
Carbon monoxide,2015-04-25,23,96.0,0.134783,0.3,22,,California,Alameda
Carbon monoxide,2015-04-26,23,96.0,0.178261,0.3,20,,California,Alameda
Carbon monoxide,2015-04-27,23,96.0,0.226087,0.5,5,,California,Alameda
Carbon monoxide,2015-04-29,23,96.0,0.208696,0.4,22,,California,Alameda
Carbon monoxide,2015-04-30,23,96.0,0.326087,0.6,5,,California,Alameda
Carbon monoxide,2015-05-01,23,96.0,0.3,0.7,5,,California,Alameda
Carbon monoxide,2015-05-02,23,96.0,0.186957,0.2,0,,California,Alameda
Carbon monoxide,2015-05-03,23,96.0,0.1,0.1,0,,California,Alameda
Carbon monoxide,2015-05-04,23,96.0,0.117391,0.2,6,,California,Alameda
Carbon monoxide,2015-05-05,23,96.0,0.113043,0.2,5,,California,Alameda
Carbon monoxide,2015-05-06,23,96.0,0.126087,0.2,6,,California,Alameda
Carbon monoxide,2015-05-07,23,96.0,0.195652,0.3,19,,California,Alameda
Carbon monoxide,2015-05-08,23,96.0,0.234783,0.6,5,,California,Alameda
Carbon monoxide,2015-05-09,23,96.0,0.143478,0.2,8,,California,Alameda
Carbon monoxide,2015-05-10,23,96.0,0.108696,0.2,18,,California,Alameda
Carbon monoxide,2015-05-11,23,96.0,0.13913,0.2,6,,California,Alameda
Carbon monoxide,2015-05-12,21,88.0,0.185714,0.4,5,,California,Alameda
Carbon monoxide,2015-05-13,23,96.0,0.143478,0.2,4,,California,Alameda
Carbon monoxide,2015-05-14,23,96.0,0.186957,0.3,6,,California,Alameda
Carbon monoxide,2015-05-15,23,96.0,0.178261,0.3,5,,California,Alameda
Carbon monoxide,2015-05-16,23,96.0,0.147826,0.2,7,,California,Alameda
Carbon monoxide,2015-05-17,23,96.0,0.130435,0.2,8,,California,Alameda
Carbon monoxide,2015-05-18,23,96.0,0.169565,0.2,4,,California,Alameda
Carbon monoxide,2015-05-19,23,96.0,0.169565,0.4,12,,California,Alameda
Carbon monoxide,2015-05-20,23,96.0,0.169565,0.2,4,,California,Alameda
Carbon monoxide,2015-05-21,23,96.0,0.182609,0.2,4,,California,Alameda
Carbon monoxide,2015-05-22,23,96.0,0.182609,0.2,4,,California,Alameda
Carbon monoxide,2015-05-23,23,96.0,0.134783,0.2,7,,California,Alameda
Carbon monoxide,2015-05-24,23,96.0,0.156522,0.2,8,,California,Alameda
Carbon monoxide,2015-05-25,23,96.0,0.121739,0.2,7,,California,Alameda
Carbon monoxide,2015-05-26,23,96.0,0.130435,0.2,5,,California,Alameda
Carbon monoxide,2015-05-27,23,96.0,0.134783,0.2,5,,California,Alameda
Carbon monoxide,2015-05-28,23,96.0,0.147826,0.2,5,,California,Alameda
Carbon monoxide,2015-05-29,23,96.0,0.121739,0.2,6,,California,Alameda
Carbon monoxide,2015-05-30,23,96.0,0.16087,0.2,8,,California,Alameda
Carbon monoxide,2015-05-31,23,96.0,0.1,0.1,0,,California,Alameda
Carbon monoxide,2015-06-01,23,96.0,0.134783,0.3,6,,California,Alameda
Carbon monoxide,2015-06-02,23,96.0,0.117391,0.2,5,,California,Alameda
Carbon monoxide,2015-06-03,23,96.0,0.108696,0.2,6,,California,Alameda
Carbon monoxide,2015-06-04,23,96.0,0.121739,0.2,7,,California,Alameda
Carbon monoxide,2015-06-05,23,96.0,0.217391,0.5,5,,California,Alameda
Carbon monoxide,2015-06-06,23,96.0,0.108696,0.2,11,,California,Alameda
Carbon monoxide,2015-06-07,23,96.0,0.134783,0.2,8,,California,Alameda
