Parameter Name,Date Local,Observation Count,Observation Percent,Arithmetic Mean,1st Max Value,1st Max Hour,AQI,State Name,County Name
Ozone,2021-05-13,17,100.0,0.031529,0.041,9,38,California,Alameda
Ozone,2021-05-14,17,100.0,0.034059,0.038,23,35,California,Alameda
Ozone,2021-05-15,17,100.0,0.034706,0.039,8,36,California,Alameda
Ozone,2021-05-16,17,100.0,0.035824,0.04,9,37,California,Alameda
Ozone,2021-05-17,17,100.0,0.029647,0.034,7,31,California,Alameda
Ozone,2021-05-18,17,100.0,0.039824,0.043,14,40,California,Alameda
Ozone,2021-05-19,17,100.0,0.037353,0.04,7,37,California,Alameda
Ozone,2021-05-20,17,100.0,0.035647,0.043,10,40,California,Alameda
Ozone,2021-05-21,17,100.0,0.032471,0.04,9,37,California,Alameda
Ozone,2021-05-22,17,100.0,0.035647,0.041,9,38,California,Alameda
Ozone,2021-05-23,17,100.0,0.033118,0.041,9,38,California,Alameda
Ozone,2021-05-24,17,100.0,0.027588,0.041,9,38,California,Alameda
Ozone,2021-05-25,17,100.0,0.030294,0.038,9,35,California,Alameda
Ozone,2021-05-26,17,100.0,0.033235,0.044,10,41,California,Alameda
Ozone,2021-05-27,17,100.0,0.025235,0.037,8,34,California,Alameda
Ozone,2021-05-28,17,100.0,0.029765,0.034,9,31,California,Alameda
Ozone,2021-05-29,17,100.0,0.030706,0.032,8,30,California,Alameda
Ozone,2021-05-30,17,100.0,0.033059,0.048,10,44,California,Alameda
Ozone,2021-05-31,17,100.0,0.039471,0.058,9,61,California,Alameda
Ozone,2021-06-01,17,100.0,0.033471,0.049,9,45,California,Alameda
Ozone,2021-06-02,13,76.0,0.022308,0.036,11,33,California,Alameda
Ozone,2021-06-03,17,100.0,0.026059,0.039,10,36,California,Alameda
Ozone,2021-06-04,17,100.0,0.033706,0.039,11,36,California,Alameda
Ozone,2021-06-05,17,100.0,0.037824,0.046,10,43,California,Alameda
Ozone,2021-06-06,17,100.0,0.036588,0.041,8,38,California,Alameda
Ozone,2021-06-07,17,100.0,0.034588,0.038,9,35,California,Alameda
Ozone,2021-06-08,17,100.0,0.031412,0.036,8,33,California,Alameda
Ozone,2021-06-09,17,100.0,0.030588,0.034,8,31,California,Alameda
Ozone,2021-06-10,17,100.0,0.029647,0.036,9,33,California,Alameda
Ozone,2021-06-11,17,100.0,0.029941,0.036,8,33,California,Alameda
Ozone,2021-06-12,17,100.0,0.019824,0.029,8,27,California,Alameda
Ozone,2021-06-13,17,100.0,0.015765,0.02,8,19,California,Alameda
Ozone,2021-06-14,17,100.0,0.029471,0.035,12,32,California,Alameda
Ozone,2021-06-15,17,100.0,0.029294,0.045,9,42,California,Alameda
Ozone,2021-06-16,17,100.0,0.036588,0.057,11,58,California,Alameda
Ozone,2021-06-17,17,100.0,0.046765,0.071,10,101,California,Alameda
Ozone,2021-06-18,17,100.0,0.055118,0.086,10,151,California,Alameda
Ozone,2021-06-19,17,100.0,0.043824,0.063,9,77,California,Alameda
Ozone,2021-06-20,17,100.0,0.038118,0.055,10,51,California,Alameda
Ozone,2021-06-21,17,100.0,0.026235,0.04,9,37,California,Alameda
Ozone,2021-06-22,17,100.0,0.025765,0.034,10,31,California,Alameda
Ozone,2021-06-23,17,100.0,0.023059,0.032,9,30,California,Alameda
Ozone,2021-06-24,17,100.0,0.022706,0.028,10,26,California,Alameda
Ozone,2021-06-25,17,100.0,0.024059,0.034,9,31,California,Alameda
Ozone,2021-06-26,17,100.0,0.025706,0.04,10,37,California,Alameda
Ozone,2021-06-27,17,100.0,0.019294,0.025,9,23,California,Alameda
Ozone,2021-06-28,17,100.0,0.019235,0.026,10,24,California,Alameda
Ozone,2021-06-29,17,100.0,0.019941,0.029,10,27,California,Alameda
Ozone,2021-06-30,17,100.0,0.019235,0.023,9,21,California,Alameda
Ozone,2021-07-01,17,100.0,0.023235,0.033,10,31,California,Alameda
Ozone,2021-07-02,17,100.0,0.023824,0.034,9,31,California,Alameda
Ozone,2021-07-03,17,100.0,0.025294,0.033,10,31,California,Alameda
Ozone,2021-07-04,17,100.0,0.026588,0.035,9,32,California,Alameda
Ozone,2021-07-05,17,100.0,0.025882,0.035,9,32,California,Alameda
Ozone,2021-07-06,17,100.0,0.024941,0.029,10,27,California,Alameda
Ozone,2021-07-07,17,100.0,0.023647,0.029,10,27,California,Alameda
Ozone,2021-07-08,17,100.0,0.038588,0.061,11,71,California,Alameda
Ozone,2021-07-09,17,100.0,0.04,0.063,9,77,California,Alameda
Ozone,2021-07-10,17,100.0,0.042588,0.059,10,64,California,Alameda
Ozone,2021-07-11,17,100.0,0.028412,0.04,9,37,California,Alameda
Ozone,2021-07-12,17,100.0,0.023353,0.03,9,28,California,Alameda
Ozone,2021-07-13,17,100.0,0.025294,0.031,10,29,California,Alameda
Ozone,2021-07-14,17,100.0,0.033471,0.048,10,44,California,Alameda
Ozone,2021-07-15,17,100.0,0.023471,0.029,9,27,California,Alameda
Ozone,2021-07-16,17,100.0,0.027647,0.042,10,39,California,Alameda
Ozone,2021-07-17,17,100.0,0.029412,0.049,9,45,California,Alameda
Ozone,2021-07-18,17,100.0,0.035294,0.052,9,48,California,Alameda
Ozone,2021-07-19,17,100.0,0.028353,0.045,9,42,California,Alameda
Ozone,2021-07-20,17,100.0,0.023059,0.032,9,30,California,Alameda
Ozone,2021-07-21,17,100.0,0.027706,0.041,9,38,California,Alameda
Ozone,2021-07-22,17,100.0,0.025353,0.038,9,35,California,Alameda
Ozone,2021-07-23,17,100.0,0.038176,0.06,10,67,California,Alameda
Ozone,2021-07-24,17,100.0,0.038471,0.055,10,51,California,Alameda
Ozone,2021-07-25,17,100.0,0.035471,0.05,10,46,California,Alameda
Ozone,2021-07-26,17,100.0,0.028765,0.041,11,38,California,Alameda
Ozone,2021-07-27,17,100.0,0.035647,0.054,11,50,California,Alameda
Ozone,2021-07-28,17,100.0,0.039412,0.06,10,67,California,Alameda
Ozone,2021-07-29,17,100.0,0.040824,0.057,10,58,California,Alameda
Ozone,2021-07-30,17,100.0,0.034588,0.054,10,50,California,Alameda
Ozone,2021-07-31,17,100.0,0.032059,0.043,10,40,California,Alameda
Ozone,2021-08-01,17,100.0,0.030118,0.04,9,37,California,Alameda
Ozone,2021-08-02,17,100.0,0.034765,0.052,10,48,California,Alameda
Ozone,2021-08-03,17,100.0,0.035941,0.055,11,51,California,Alameda
Ozone,2021-08-04,17,100.0,0.024353,0.039,10,36,California,Alameda
Ozone,2021-08-05,17,100.0,0.018529,0.028,11,26,California,Alameda
Ozone,2021-08-06,17,100.0,0.033471,0.059,11,64,California,Alameda
Ozone,2021-08-07,17,100.0,0.024059,0.038,10,35,California,Alameda
Ozone,2021-08-08,17,100.0,0.023824,0.04,9,37,California,Alameda
Ozone,2021-08-09,17,100.0,0.033588,0.052,10,48,California,Alameda
Ozone,2021-08-10,17,100.0,0.041235,0.06,10,67,California,Alameda
Ozone,2021-08-11,17,100.0,0.032471,0.046,9,43,California,Alameda
Ozone,2021-08-12,17,100.0,0.030529,0.038,9,35,California,Alameda
Ozone,2021-08-13,17,100.0,0.025,0.037,9,34,California,Alameda
Ozone,2021-08-14,17,100.0,0.034353,0.048,10,44,California,Alameda
Ozone,2021-08-15,17,100.0,0.030706,0.046,10,43,California,Alameda
Ozone,2021-08-16,17,100.0,0.025471,0.038,9,35,California,Alameda
Ozone,2021-08-17,17,100.0,0.028059,0.034,12,31,California,Alameda
Ozone,2021-08-18,12,71.0,0.029167,0.043,12,40,California,Alameda
Ozone,2021-08-19,17,100.0,0.028647,0.038,10,35,California,Alameda
Ozone,2021-08-20,17,100.0,0.031176,0.035,11,32,California,Alameda
Ozone,2021-08-21,17,100.0,0.028118,0.041,7,38,California,Alameda
Ozone,2021-08-22,17,100.0,0.029412,0.041,10,38,California,Alameda
Ozone,2021-08-23,17,100.0,0.034,0.044,10,41,California,Alameda
Ozone,2021-08-24,17,100.0,0.036118,0.05,10,46,California,Alameda
Ozone,2021-08-25,17,100.0,0.038471,0.055,10,51,California,Alameda
Ozone,2021-08-26,17,100.0,0.043706,0.067,11,90,California,Alameda
Ozone,2021-08-27,17,100.0,0.046294,0.073,11,108,California,Alameda
Ozone,2021-08-28,17,100.0,0.061118,0.084,11,147,California,Alameda
Ozone,2021-08-29,17,100.0,0.054941,0.071,10,101,California,Alameda
Ozone,2021-08-30,17,100.0,0.039059,0.058,10,61,California,Alameda
Ozone,2021-08-31,14,82.0,0.036929,0.045,9,42,California,Alameda
Ozone,2021-09-01,17,100.0,0.033647,0.042,9,39,California,Alameda
Ozone,2021-09-02,17,100.0,0.034412,0.046,9,43,California,Alameda
Ozone,2021-09-03,17,100.0,0.044176,0.062,11,74,California,Alameda
Ozone,2021-09-04,17,100.0,0.049412,0.071,10,101,California,Alameda
Ozone,2021-09-05,17,100.0,0.045176,0.066,10,87,California,Alameda
Ozone,2021-09-06,17,100.0,0.047765,0.072,10,105,California,Alameda
Ozone,2021-09-07,17,100.0,0.030824,0.052,9,48,California,Alameda
Ozone,2021-09-08,17,100.0,0.036824,0.057,10,58,California,Alameda
Ozone,2021-09-09,17,100.0,0.030176,0.045,10,42,California,Alameda
Ozone,2021-09-10,17,100.0,0.026,0.035,10,32,California,Alameda
Ozone,2021-09-11,17,100.0,0.028765,0.044,10,41,California,Alameda
Ozone,2021-09-12,17,100.0,0.035882,0.052,10,48,California,Alameda
Ozone,2021-09-13,17,100.0,0.030706,0.05,10,46,California,Alameda
Ozone,2021-09-14,17,100.0,0.039882,0.06,10,67,California,Alameda
Ozone,2021-09-15,17,100.0,0.036647,0.044,10,41,California,Alameda
Ozone,2021-09-16,17,100.0,0.031353,0.043,10,40,California,Alameda
Ozone,2021-09-17,17,100.0,0.033412,0.041,10,38,California,Alameda
Ozone,2021-09-18,17,100.0,0.021824,0.027,7,25,California,Alameda
Ozone,2021-09-19,17,100.0,0.027235,0.041,10,38,California,Alameda
Ozone,2021-09-20,17,100.0,0.027588,0.044,11,41,California,Alameda
Ozone,2021-09-21,17,100.0,0.046471,0.071,12,101,California,Alameda
Ozone,2021-09-22,17,100.0,0.035294,0.048,9,44,California,Alameda
Ozone,2021-09-23,17,100.0,0.035294,0.053,11,49,California,Alameda
Ozone,2021-09-24,17,100.0,0.040294,0.057,10,58,California,Alameda
Ozone,2021-09-25,17,100.0,0.035294,0.039,9,36,California,Alameda
Ozone,2021-09-26,17,100.0,0.031118,0.039,8,36,California,Alameda
Ozone,2021-09-27,17,100.0,0.023412,0.031,21,29,California,Alameda
Ozone,2021-09-28,17,100.0,0.029588,0.042,10,39,California,Alameda
Ozone,2021-09-29,17,100.0,0.023765,0.041,10,38,California,Alameda
Ozone,2021-09-30,17,100.0,0.026647,0.048,11,44,California,Alameda
Ozone,2021-10-01,17,100.0,0.041294,0.069,11,97,California,Alameda
Ozone,2021-10-02,17,100.0,0.042353,0.073,10,108,California,Alameda
Ozone,2021-10-03,17,100.0,0.040824,0.066,10,87,California,Alameda
Ozone,2021-10-04,17,100.0,0.042529,0.069,11,97,California,Alameda
Ozone,2021-10-05,17,100.0,0.036176,0.049,9,45,California,Alameda
Ozone,2021-10-06,17,100.0,0.030176,0.033,10,31,California,Alameda
Ozone,2021-10-07,17,100.0,0.03,0.034,8,31,California,Alameda
Ozone,2021-10-08,17,100.0,0.030941,0.035,8,32,California,Alameda
Ozone,2021-10-09,17,100.0,0.028412,0.042,10,39,California,Alameda
Ozone,2021-10-10,17,100.0,0.035353,0.043,10,40,California,Alameda
Ozone,2021-10-11,17,100.0,0.033765,0.035,8,32,California,Alameda
Ozone,2021-10-12,17,100.0,0.021588,0.035,7,32,California,Alameda
Ozone,2021-10-13,17,100.0,0.020059,0.033,10,31,California,Alameda
Ozone,2021-10-14,17,100.0,0.019471,0.038,8,35,California,Alameda
Ozone,2021-10-15,17,100.0,0.024176,0.046,10,43,California,Alameda
Ozone,2021-10-16,17,100.0,0.036235,0.062,10,74,California,Alameda
Ozone,2021-10-17,17,100.0,0.038294,0.047,9,44,California,Alameda
Ozone,2021-10-18,17,100.0,0.023588,0.039,8,36,California,Alameda
Ozone,2021-10-19,17,100.0,0.036353,0.04,11,37,California,Alameda
Ozone,2021-10-20,17,100.0,0.019294,0.029,9,27,California,Alameda
Ozone,2021-10-21,17,100.0,0.019882,0.024,23,22,California,Alameda
Ozone,2021-10-22,17,100.0,0.032529,0.038,9,35,California,Alameda
Ozone,2021-10-23,17,100.0,0.027941,0.035,9,32,California,Alameda
Ozone,2021-10-24,17,100.0,0.033294,0.038,22,35,California,Alameda
Ozone,2021-10-25,17,100.0,0.028235,0.037,8,34,California,Alameda
Ozone,2021-10-26,17,100.0,0.022882,0.035,9,32,California,Alameda
Ozone,2021-10-27,17,100.0,0.020412,0.029,10,27,California,Alameda
Ozone,2021-10-28,17,100.0,0.015647,0.031,10,29,California,Alameda
Ozone,2021-10-29,17,100.0,0.021882,0.038,11,35,California,Alameda
Ozone,2021-10-30,17,100.0,0.028882,0.034,14,31,California,Alameda
Ozone,2021-10-31,17,100.0,0.021529,0.035,9,32,California,Alameda
Ozone,2021-11-01,17,100.0,0.013118,0.019,11,18,California,Alameda
Ozone,2021-11-02,17,100.0,0.009824,0.021,10,19,California,Alameda
Ozone,2021-11-03,17,100.0,0.016706,0.03,11,28,California,Alameda
Ozone,2021-11-04,13,76.0,0.011615,0.033,11,31,California,Alameda
Ozone,2021-11-05,17,100.0,0.016706,0.026,11,24,California,Alameda
Ozone,2021-11-06,17,100.0,0.024765,0.034,10,31,California,Alameda
Ozone,2021-11-07,17,100.0,0.018,0.034,9,31,California,Alameda
Ozone,2021-11-08,17,100.0,0.023941,0.027,11,25,California,Alameda
Ozone,2021-11-09,17,100.0,0.015471,0.027,10,25,California,Alameda
Ozone,2021-11-10,17,100.0,0.015824,0.03,9,28,California,Alameda
Ozone,2021-11-11,17,100.0,0.013882,0.031,9,29,California,Alameda
Ozone,2021-11-12,17,100.0,0.011118,0.028,10,26,California,Alameda
Ozone,2021-11-13,17,100.0,0.009412,0.022,10,20,California,Alameda
Ozone,2021-11-14,17,100.0,0.006706,0.013,9,12,California,Alameda
Ozone,2021-11-15,17,100.0,0.002294,0.006,7,6,California,Alameda
Ozone,2021-11-16,17,100.0,0.009,0.019,10,18,California,Alameda
Ozone,2021-11-17,17,100.0,0.011471,0.026,9,24,California,Alameda
Ozone,2021-11-18,17,100.0,0.006412,0.014,9,13,California,Alameda
Ozone,2021-11-19,17,100.0,0.019294,0.025,22,23,California,Alameda
Ozone,2021-11-20,17,100.0,0.014059,0.029,8,27,California,Alameda
Ozone,2021-11-21,17,100.0,0.015176,0.03,9,28,California,Alameda
Ozone,2021-11-22,17,100.0,0.009294,0.023,10,21,California,Alameda
Ozone,2021-11-23,17,100.0,0.018118,0.027,11,25,California,Alameda
Ozone,2021-11-24,17,100.0,0.019824,0.035,7,32,California,Alameda
Ozone,2021-11-25,17,100.0,0.014118,0.029,11,27,California,Alameda
Ozone,2021-11-26,17,100.0,0.015471,0.035,9,32,California,Alameda
Ozone,2021-11-27,17,100.0,0.013471,0.032,10,30,California,Alameda
Ozone,2021-11-28,17,100.0,0.019059,0.042,10,39,California,Alameda
Ozone,2021-11-29,17,100.0,0.013176,0.03,10,28,California,Alameda
Ozone,2021-11-30,17,100.0,0.012471,0.025,10,23,California,Alameda
Ozone,2021-12-01,17,100.0,0.014529,0.036,9,33,California,Alameda
Ozone,2021-12-02,17,100.0,0.011059,0.027,9,25,California,Alameda
Ozone,2021-12-03,17,100.0,0.020529,0.024,21,22,California,Alameda
Ozone,2021-12-04,17,100.0,0.023941,0.033,8,31,California,Alameda
Ozone,2021-12-05,17,100.0,0.008471,0.019,8,18,California,Alameda
Ozone,2021-12-06,17,100.0,0.003882,0.006,9,6,California,Alameda
Ozone,2021-12-07,17,100.0,0.008235,0.019,9,18,California,Alameda
Ozone,2021-12-08,17,100.0,0.022,0.029,23,27,California,Alameda
Ozone,2021-12-09,17,100.0,0.012176,0.026,7,24,California,Alameda
Ozone,2021-12-10,17,100.0,0.011294,0.025,10,23,California,Alameda
Ozone,2021-12-11,17,100.0,0.015882,0.026,10,24,California,Alameda
Ozone,2021-12-12,17,100.0,0.034,0.037,15,34,California,Alameda
Ozone,2021-12-13,17,100.0,0.035,0.036,17,33,California,Alameda
Ozone,2021-12-14,17,100.0,0.020412,0.034,9,31,California,Alameda
Ozone,2021-12-15,17,100.0,0.032059,0.034,10,31,California,Alameda
Ozone,2021-12-16,17,100.0,0.025,0.031,9,29,California,Alameda
Ozone,2021-12-17,17,100.0,0.010765,0.026,8,24,California,Alameda
Ozone,2021-12-18,17,100.0,0.015059,0.024,9,22,California,Alameda
Ozone,2021-12-19,17,100.0,0.019471,0.021,19,19,California,Alameda
Ozone,2021-12-20,17,100.0,0.018765,0.022,7,20,California,Alameda
Ozone,2021-12-21,17,100.0,0.010882,0.015,7,14,California,Alameda
Ozone,2021-12-22,17,100.0,0.004941,0.016,23,15,California,Alameda
Ozone,2021-12-23,17,100.0,0.018882,0.032,8,30,California,Alameda
Ozone,2021-12-24,17,100.0,0.036,0.038,10,35,California,Alameda
Ozone,2021-12-25,17,100.0,0.036118,0.037,7,34,California,Alameda
Ozone,2021-12-26,17,100.0,0.033235,0.036,21,33,California,Alameda
Ozone,2021-12-27,17,100.0,0.033235,0.037,8,34,California,Alameda
Ozone,2021-12-28,17,100.0,0.021353,0.033,7,31,California,Alameda
Ozone,2021-12-29,17,100.0,0.021412,0.024,19,22,California,Alameda
Ozone,2021-12-30,17,100.0,0.019118,0.029,9,27,California,Alameda
Ozone,2021-12-31,12,71.0,0.014833,0.024,10,22,California,Alameda
