Parameter Name,Date Local,Observation Count,Observation Percent,Arithmetic Mean,1st Max Value,1st Max Hour,AQI,State Name,County Name
Sulfur dioxide,2015-01-01,22,92.0,1.05,1.5,16,1.0,California,Alameda
Sulfur dioxide,2015-01-02,22,92.0,1.859091,5.6,12,7.0,California,Alameda
Sulfur dioxide,2015-01-03,22,92.0,1.736364,3.7,13,4.0,California,Alameda
Sulfur dioxide,2015-01-04,22,92.0,1.395455,2.1,10,3.0,California,Alameda
Sulfur dioxide,2015-01-05,22,92.0,1.990909,4.6,12,6.0,California,Alameda
Sulfur dioxide,2015-01-06,22,92.0,3.890909,21.6,16,30.0,California,Alameda
Sulfur dioxide,2015-01-07,22,92.0,1.672727,3.0,10,4.0,California,Alameda
Sulfur dioxide,2015-01-08,21,88.0,2.8,11.2,16,16.0,California,Alameda
Sulfur dioxide,2015-01-09,22,92.0,1.613636,3.6,15,4.0,California,Alameda
Sulfur dioxide,2015-01-10,22,92.0,0.913636,2.4,15,3.0,California,Alameda
Sulfur dioxide,2015-01-11,22,92.0,0.690909,1.0,13,1.0,California,Alameda
Sulfur dioxide,2015-01-12,22,92.0,1.222727,1.9,11,1.0,California,Alameda
Sulfur dioxide,2015-01-13,22,92.0,1.272727,2.1,11,3.0,California,Alameda
Sulfur dioxide,2015-01-14,22,92.0,0.977273,1.5,9,1.0,California,Alameda
Sulfur dioxide,2015-01-15,22,92.0,1.386364,2.3,12,3.0,California,Alameda
Sulfur dioxide,2015-01-16,22,92.0,1.581818,3.3,11,4.0,California,Alameda
Sulfur dioxide,2015-01-17,22,92.0,1.168182,2.7,13,3.0,California,Alameda
Sulfur dioxide,2015-01-18,22,92.0,0.940909,1.4,6,1.0,California,Alameda
Sulfur dioxide,2015-01-19,22,92.0,0.740909,1.5,16,1.0,California,Alameda
Sulfur dioxide,2015-01-20,22,92.0,1.477273,2.8,11,3.0,California,Alameda
Sulfur dioxide,2015-01-21,22,92.0,1.359091,2.4,10,3.0,California,Alameda
Sulfur dioxide,2015-01-22,22,92.0,1.122727,2.4,15,3.0,California,Alameda
Sulfur dioxide,2015-01-23,22,92.0,1.586364,3.0,10,4.0,California,Alameda
Sulfur dioxide,2015-01-24,22,92.0,1.568182,2.8,16,3.0,California,Alameda
Sulfur dioxide,2015-01-25,22,92.0,1.586364,3.9,16,4.0,California,Alameda
Sulfur dioxide,2015-01-26,22,92.0,1.768182,3.1,10,4.0,California,Alameda
Sulfur dioxide,2015-01-27,22,92.0,1.15,2.0,13,3.0,California,Alameda
Sulfur dioxide,2015-01-28,22,92.0,1.622727,5.6,13,7.0,California,Alameda
Sulfur dioxide,2015-01-29,22,92.0,1.290909,3.0,12,4.0,California,Alameda
Sulfur dioxide,2015-01-30,22,92.0,0.877273,1.2,9,1.0,California,Alameda
Sulfur dioxide,2015-01-31,22,92.0,1.236364,2.5,4,3.0,California,Alameda
Sulfur dioxide,2015-02-01,22,92.0,1.309091,3.0,15,4.0,California,Alameda
Sulfur dioxide,2015-02-02,22,92.0,1.686364,2.7,13,3.0,California,Alameda
Sulfur dioxide,2015-02-03,20,83.0,2.305,8.9,12,11.0,California,Alameda
Sulfur dioxide,2015-02-04,21,88.0,1.214286,3.4,10,4.0,California,Alameda
Sulfur dioxide,2015-02-05,22,92.0,0.709091,1.1,12,1.0,California,Alameda
Sulfur dioxide,2015-02-06,22,92.0,0.431818,0.7,2,0.0,California,Alameda
Sulfur dioxide,2015-02-07,22,92.0,0.436364,0.8,10,0.0,California,Alameda
Sulfur dioxide,2015-02-08,22,92.0,0.395455,0.7,5,0.0,California,Alameda
Sulfur dioxide,2015-02-09,22,92.0,0.431818,0.5,8,0.0,California,Alameda
Sulfur dioxide,2015-02-10,22,92.0,1.877273,15.7,17,21.0,California,Alameda
Sulfur dioxide,2015-02-11,22,92.0,1.395455,5.1,10,7.0,California,Alameda
Sulfur dioxide,2015-02-12,22,92.0,1.131818,1.9,9,1.0,California,Alameda
Sulfur dioxide,2015-02-13,22,92.0,1.640909,2.6,11,3.0,California,Alameda
