Parameter Name,Date Local,Observation Count,Observation Percent,Arithmetic Mean,1st Max Value,1st Max Hour,AQI,State Name,County Name
PM10 Total 0-10um STP,2022-03-24,1,100.0,17,17,23,16,California,Butte
PM10 Total 0-10um STP,2022-03-25,1,100.0,16,16,23,15,California,Butte
PM10 Total 0-10um STP,2022-03-26,1,100.0,13,13,23,12,California,Butte
PM10 Total 0-10um STP,2022-03-27,1,100.0,7,7,23,6,California,Butte
PM10 Total 0-10um STP,2022-03-28,1,100.0,2,2,23,2,California,Butte
PM10 Total 0-10um STP,2022-03-29,1,100.0,8,8,23,7,California,Butte
PM10 Total 0-10um STP,2022-03-30,1,100.0,11,11,23,10,California,Butte
PM10 Total 0-10um STP,2022-03-31,1,100.0,11,11,23,10,California,Butte
PM10 Total 0-10um STP,2022-04-01,1,100.0,10,10,23,9,California,Butte
PM10 Total 0-10um STP,2022-04-02,1,100.0,10,10,23,9,California,Butte
PM10 Total 0-10um STP,2022-04-03,1,100.0,7,7,23,6,California,Butte
PM10 Total 0-10um STP,2022-04-04,1,100.0,15,15,23,14,California,Butte
PM10 Total 0-10um STP,2022-04-05,1,100.0,16,16,23,15,California,Butte
PM10 Total 0-10um STP,2022-04-06,1,100.0,13,13,23,12,California,Butte
PM10 Total 0-10um STP,2022-04-07,1,100.0,27,27,23,25,California,Butte
PM10 Total 0-10um STP,2022-04-08,1,100.0,28,28,23,26,California,Butte
PM10 Total 0-10um STP,2022-04-09,1,100.0,30,30,23,28,California,Butte
PM10 Total 0-10um STP,2022-04-10,1,100.0,6,6,23,6,California,Butte
PM10 Total 0-10um STP,2022-04-11,1,100.0,19,19,23,18,California,Butte
PM10 Total 0-10um STP,2022-04-12,1,100.0,10,10,23,9,California,Butte
PM10 Total 0-10um STP,2022-04-13,1,100.0,11,11,23,10,California,Butte
PM10 Total 0-10um STP,2022-04-14,1,100.0,3,3,23,3,California,Butte
PM10 Total 0-10um STP,2022-04-15,1,100.0,6,6,23,6,California,Butte
PM10 Total 0-10um STP,2022-04-16,1,100.0,3,3,23,3,California,Butte
PM10 Total 0-10um STP,2022-04-17,1,100.0,6,6,23,6,California,Butte
PM10 Total 0-10um STP,2022-04-18,1,100.0,8,8,23,7,California,Butte
PM10 Total 0-10um STP,2022-04-19,1,100.0,6,6,23,6,California,Butte
PM10 Total 0-10um STP,2022-04-20,1,100.0,6,6,23,6,California,Butte
PM10 Total 0-10um STP,2022-04-21,1,100.0,4,4,23,4,California,Butte
PM10 Total 0-10um STP,2022-04-22,1,100.0,5,5,23,5,California,Butte
PM10 Total 0-10um STP,2022-04-23,1,100.0,3,3,23,3,California,Butte
PM10 Total 0-10um STP,2022-04-24,1,100.0,5,5,23,5,California,Butte
PM10 Total 0-10um STP,2022-04-25,1,100.0,13,13,23,12,California,Butte
PM10 Total 0-10um STP,2022-04-26,1,100.0,32,32,23,30,California,Butte
PM10 Total 0-10um STP,2022-04-27,1,100.0,25,25,23,23,California,Butte
PM10 Total 0-10um STP,2022-04-28,1,100.0,15,15,23,14,California,Butte
PM10 Total 0-10um STP,2022-04-29,1,100.0,13,13,23,12,California,Butte
PM10 Total 0-10um STP,2022-05-02,1,100.0,15,15,23,14,California,Butte
PM10 Total 0-10um STP,2022-05-03,1,100.0,10,10,23,9,California,Butte
PM10 Total 0-10um STP,2022-05-04,1,100.0,17,17,23,16,California,Butte
PM10 Total 0-10um STP,2022-05-05,1,100.0,18,18,23,17,California,Butte
PM10 Total 0-10um STP,2022-05-06,1,100.0,11,11,23,10,California,Butte
PM10 Total 0-10um STP,2022-05-07,1,100.0,9,9,23,8,California,Butte
PM10 Total 0-10um STP,2022-05-08,1,100.0,6,6,23,6,California,Butte
PM10 Total 0-10um STP,2022-05-09,1,100.0,6,6,23,6,California,Butte
PM10 Total 0-10um STP,2022-05-10,1,100.0,2,2,23,2,California,Butte
PM10 Total 0-10um STP,2022-05-11,1,100.0,5,5,23,5,California,Butte
PM10 Total 0-10um STP,2022-05-12,1,100.0,9,9,23,8,California,Butte
PM10 Total 0-10um STP,2022-05-13,1,100.0,12,12,23,11,California,Butte
PM10 Total 0-10um STP,2022-05-14,1,100.0,4,4,23,4,California,Butte
PM10 Total 0-10um STP,2022-05-15,1,100.0,8,8,23,7,California,Butte
PM10 Total 0-10um STP,2022-05-16,1,100.0,12,12,23,11,California,Butte
PM10 Total 0-10um STP,2022-05-17,1,100.0,12,12,23,11,California,Butte
PM10 Total 0-10um STP,2022-05-18,1,100.0,23,23,23,21,California,Butte
PM10 Total 0-10um STP,2022-05-19,1,100.0,17,17,23,16,California,Butte
PM10 Total 0-10um STP,2022-05-20,1,100.0,16,16,23,15,California,Butte
PM10 Total 0-10um STP,2022-05-21,1,100.0,5,5,23,5,California,Butte
PM10 Total 0-10um STP,2022-05-22,1,100.0,5,5,23,5,California,Butte
PM10 Total 0-10um STP,2022-05-23,1,100.0,15,15,23,14,California,Butte
PM10 Total 0-10um STP,2022-05-24,1,100.0,18,18,23,17,California,Butte
PM10 Total 0-10um STP,2022-05-25,1,100.0,12,12,23,11,California,Butte
PM10 Total 0-10um STP,2022-05-26,1,100.0,25,25,23,23,California,Butte
PM10 Total 0-10um STP,2022-05-27,1,100.0,15,15,23,14,California,Butte
PM10 Total 0-10um STP,2022-05-28,1,100.0,6,6,23,6,California,Butte
PM10 Total 0-10um STP,2022-05-29,1,100.0,2,2,23,2,California,Butte
PM10 Total 0-10um STP,2022-05-30,1,100.0,3,3,23,3,California,Butte
PM10 Total 0-10um STP,2022-05-31,1,100.0,11,11,23,10,California,Butte
PM10 Total 0-10um STP,2022-06-01,1,100.0,10,10,23,9,California,Butte
PM10 Total 0-10um STP,2022-06-02,1,100.0,16,16,23,15,California,Butte
PM10 Total 0-10um STP,2022-06-03,1,100.0,16,16,23,15,California,Butte
PM10 Total 0-10um STP,2022-06-04,1,100.0,8,8,23,7,California,Butte
PM10 Total 0-10um STP,2022-06-05,1,100.0,3,3,23,3,California,Butte
PM10 Total 0-10um STP,2022-06-06,1,100.0,5,5,23,5,California,Butte
PM10 Total 0-10um STP,2022-06-07,1,100.0,9,9,23,8,California,Butte
PM10 Total 0-10um STP,2022-06-08,1,100.0,16,16,23,15,California,Butte
PM10 Total 0-10um STP,2022-06-09,1,100.0,12,12,23,11,California,Butte
PM10 Total 0-10um STP,2022-06-10,1,100.0,9,9,23,8,California,Butte
PM10 Total 0-10um STP,2022-06-11,1,100.0,7,7,23,6,California,Butte
PM10 Total 0-10um STP,2022-06-12,1,100.0,9,9,23,8,California,Butte
