Parameter Name,Date Local,Observation Count,Observation Percent,Arithmetic Mean,1st Max Value,1st Max Hour,AQI,State Name,County Name
Carbon monoxide,2016-01-01,23,96.0,0.23913,0.4,0,,California,Alameda
Carbon monoxide,2016-01-02,23,96.0,0.26087,0.3,0,,California,Alameda
Carbon monoxide,2016-01-03,23,96.0,0.3,0.4,12,,California,Alameda
Carbon monoxide,2016-01-04,23,96.0,0.304348,0.6,7,,California,Alameda
Carbon monoxide,2016-01-05,23,96.0,0.334783,0.6,19,,California,Alameda
Carbon monoxide,2016-01-06,23,96.0,0.286957,0.4,9,,California,Alameda
Carbon monoxide,2016-01-07,23,96.0,0.413043,0.8,6,,California,Alameda
Carbon monoxide,2016-01-08,23,96.0,0.408696,0.8,6,,California,Alameda
Carbon monoxide,2016-01-09,23,96.0,0.326087,0.6,23,,California,Alameda
Carbon monoxide,2016-01-10,23,96.0,0.256522,0.5,0,,California,Alameda
Carbon monoxide,2016-01-11,23,96.0,0.3,0.6,8,,California,Alameda
Carbon monoxide,2016-01-12,23,96.0,0.386957,0.7,8,,California,Alameda
Carbon monoxide,2016-01-13,23,96.0,0.278261,0.6,18,,California,Alameda
Carbon monoxide,2016-01-14,23,96.0,0.313043,0.7,7,,California,Alameda
Carbon monoxide,2016-01-15,23,96.0,0.373913,1.0,6,,California,Alameda
Carbon monoxide,2016-01-16,23,96.0,0.356522,0.6,17,,California,Alameda
Carbon monoxide,2016-01-17,23,96.0,0.252174,0.4,0,,California,Alameda
Carbon monoxide,2016-01-18,23,96.0,0.356522,0.7,20,,California,Alameda
Carbon monoxide,2016-01-19,23,96.0,0.330435,0.8,21,,California,Alameda
Carbon monoxide,2016-01-20,23,96.0,0.43913,0.8,7,,California,Alameda
Carbon monoxide,2016-01-21,23,96.0,0.4,0.9,20,,California,Alameda
Carbon monoxide,2016-01-22,23,96.0,0.213043,0.3,8,,California,Alameda
Carbon monoxide,2016-01-23,23,96.0,0.195652,0.5,22,,California,Alameda
Carbon monoxide,2016-01-24,23,96.0,0.282609,0.4,0,,California,Alameda
Carbon monoxide,2016-01-25,23,96.0,0.382609,0.9,7,,California,Alameda
Carbon monoxide,2016-01-26,23,96.0,0.373913,1.0,9,,California,Alameda
Carbon monoxide,2016-01-27,23,96.0,0.347826,0.7,18,,California,Alameda
Carbon monoxide,2016-01-28,23,96.0,0.630435,1.0,20,,California,Alameda
Carbon monoxide,2016-01-29,23,96.0,0.369565,1.0,0,,California,Alameda
Carbon monoxide,2016-01-30,23,96.0,0.217391,0.4,8,,California,Alameda
Carbon monoxide,2016-01-31,23,96.0,0.169565,0.3,8,,California,Alameda
