Parameter Name,Date Local,Observation Count,Observation Percent,Arithmetic Mean,1st Max Value,1st Max Hour,AQI,State Name,County Name
Sulfur dioxide,2016-01-01,22,92.0,0.7,0.9,0,0.0,California,Alameda
Sulfur dioxide,2016-01-02,22,92.0,0.686364,0.7,0,0.0,California,Alameda
Sulfur dioxide,2016-01-03,22,92.0,0.718182,1.1,23,1.0,California,Alameda
Sulfur dioxide,2016-01-04,22,92.0,0.713636,1.1,10,1.0,California,Alameda
Sulfur dioxide,2016-01-05,20,83.0,0.43,0.6,15,0.0,California,Alameda
Sulfur dioxide,2016-01-06,22,92.0,0.4,0.5,12,0.0,California,Alameda
Sulfur dioxide,2016-01-07,22,92.0,0.727273,1.3,14,1.0,California,Alameda
Sulfur dioxide,2016-01-08,22,92.0,1.127273,1.9,5,1.0,California,Alameda
Sulfur dioxide,2016-01-09,22,92.0,0.518182,0.7,0,0.0,California,Alameda
Sulfur dioxide,2016-01-10,22,92.0,0.645455,1.1,4,1.0,California,Alameda
Sulfur dioxide,2016-01-11,22,92.0,0.722727,1.2,10,1.0,California,Alameda
Sulfur dioxide,2016-01-12,22,92.0,0.963636,1.6,14,1.0,California,Alameda
Sulfur dioxide,2016-01-13,22,92.0,1.340909,3.3,9,4.0,California,Alameda
Sulfur dioxide,2016-01-14,22,92.0,0.918182,1.9,9,1.0,California,Alameda
Sulfur dioxide,2016-01-15,22,92.0,1.036364,2.5,14,3.0,California,Alameda
Sulfur dioxide,2016-01-16,22,92.0,0.545455,0.8,5,0.0,California,Alameda
Sulfur dioxide,2016-01-17,22,92.0,0.481818,0.9,4,0.0,California,Alameda
Sulfur dioxide,2016-01-18,22,92.0,0.604545,1.1,11,1.0,California,Alameda
Sulfur dioxide,2016-01-19,22,92.0,0.445455,0.5,0,0.0,California,Alameda
Sulfur dioxide,2016-01-20,22,92.0,1.368182,4.4,14,6.0,California,Alameda
Sulfur dioxide,2016-01-21,22,92.0,1.104545,2.0,9,3.0,California,Alameda
Sulfur dioxide,2016-01-22,19,79.0,0.415789,0.6,0,0.0,California,Alameda
Sulfur dioxide,2016-01-23,22,92.0,0.422727,0.6,18,0.0,California,Alameda
Sulfur dioxide,2016-01-24,22,92.0,0.545455,0.7,8,0.0,California,Alameda
Sulfur dioxide,2016-01-25,22,92.0,0.868182,1.9,13,1.0,California,Alameda
Sulfur dioxide,2016-01-26,22,92.0,1.359091,3.4,15,4.0,California,Alameda
Sulfur dioxide,2016-01-27,22,92.0,2.159091,10.0,16,14.0,California,Alameda
Sulfur dioxide,2016-01-28,22,92.0,1.604545,2.8,8,3.0,California,Alameda
Sulfur dioxide,2016-01-29,22,92.0,0.609091,1.1,12,1.0,California,Alameda
Sulfur dioxide,2016-01-30,22,92.0,0.486364,0.7,9,0.0,California,Alameda
Sulfur dioxide,2016-01-31,22,92.0,0.545455,0.7,11,0.0,California,Alameda
Sulfur dioxide,2016-02-01,22,92.0,0.745455,0.9,5,0.0,California,Alameda
Sulfur dioxide,2016-02-02,22,92.0,0.6,0.9,13,0.0,California,Alameda
Sulfur dioxide,2016-02-03,22,92.0,0.931818,1.3,12,1.0,California,Alameda
Sulfur dioxide,2016-02-04,20,83.0,0.65,0.9,22,0.0,California,Alameda
Sulfur dioxide,2016-02-05,22,92.0,1.245455,2.5,12,3.0,California,Alameda
Sulfur dioxide,2016-02-06,22,92.0,1.463636,2.9,17,3.0,California,Alameda
Sulfur dioxide,2016-02-07,22,92.0,1.390909,2.3,9,3.0,California,Alameda
Sulfur dioxide,2016-02-08,21,88.0,0.852381,1.2,8,1.0,California,Alameda
Sulfur dioxide,2016-02-09,22,92.0,1.663636,3.3,9,4.0,California,Alameda
Sulfur dioxide,2016-02-10,22,92.0,1.940909,4.4,11,6.0,California,Alameda
Sulfur dioxide,2016-02-11,22,92.0,2.009091,4.6,14,6.0,California,Alameda
Sulfur dioxide,2016-02-12,22,92.0,1.118182,2.8,11,3.0,California,Alameda
Sulfur dioxide,2016-02-13,22,92.0,0.945455,1.7,11,1.0,California,Alameda
Sulfur dioxide,2016-02-14,22,92.0,0.945455,1.5,12,1.0,California,Alameda
Sulfur dioxide,2016-02-15,22,92.0,1.227273,2.6,13,3.0,California,Alameda
Sulfur dioxide,2016-02-16,22,92.0,2.204545,12.6,9,17.0,California,Alameda
Sulfur dioxide,2016-02-17,22,92.0,0.640909,1.1,8,1.0,California,Alameda
Sulfur dioxide,2016-02-18,22,92.0,0.481818,0.6,23,0.0,California,Alameda
Sulfur dioxide,2016-02-19,22,92.0,0.536364,0.8,9,0.0,California,Alameda
Sulfur dioxide,2016-02-20,22,92.0,1.181818,2.6,15,3.0,California,Alameda
Sulfur dioxide,2016-02-21,22,92.0,0.904545,1.7,11,1.0,California,Alameda
