Parameter Name,Date Local,Observation Count,Observation Percent,Arithmetic Mean,1st Max Value,1st Max Hour,AQI,State Name,County Name
PM2.5 - Local Conditions,2015-03-11,24,100.0,8.75,19.0,6,,California,Alameda
PM2.5 - Local Conditions,2015-03-12,23,96.0,6.478261,16.0,6,,California,Alameda
PM2.5 - Local Conditions,2015-03-13,24,100.0,7.958333,11.0,8,,California,Alameda
PM2.5 - Local Conditions,2015-03-14,24,100.0,11.5,26.0,10,,California,Alameda
PM2.5 - Local Conditions,2015-03-15,24,100.0,5.583333,9.0,0,,California,Alameda
PM2.5 - Local Conditions,2015-03-16,23,96.0,3.565217,7.0,3,,California,Alameda
PM2.5 - Local Conditions,2015-03-17,24,100.0,5.125,7.0,0,,California,Alameda
PM2.5 - Local Conditions,2015-03-18,21,88.0,5.714286,10.0,17,,California,Alameda
PM2.5 - Local Conditions,2015-03-19,24,100.0,6.75,13.0,20,,California,Alameda
PM2.5 - Local Conditions,2015-03-20,24,100.0,7.5,15.0,9,,California,Alameda
PM2.5 - Local Conditions,2015-03-21,24,100.0,4.125,8.0,3,,California,Alameda
PM2.5 - Local Conditions,2015-03-22,24,100.0,3.458333,6.0,6,,California,Alameda
PM2.5 - Local Conditions,2015-03-23,24,100.0,4.083333,7.0,19,,California,Alameda
PM2.5 - Local Conditions,2015-03-24,24,100.0,4.708333,10.0,18,,California,Alameda
PM2.5 - Local Conditions,2015-03-25,24,100.0,3.833333,8.0,6,,California,Alameda
PM2.5 - Local Conditions,2015-03-26,24,100.0,6.666667,10.0,7,,California,Alameda
PM2.5 - Local Conditions,2015-03-27,24,100.0,6.333333,12.0,8,,California,Alameda
PM2.5 - Local Conditions,2015-03-28,24,100.0,4.375,8.0,19,,California,Alameda
PM2.5 - Local Conditions,2015-03-29,24,100.0,8.375,19.0,20,,California,Alameda
PM2.5 - Local Conditions,2015-03-30,24,100.0,9.541667,16.0,14,,California,Alameda
PM2.5 - Local Conditions,2015-03-31,24,100.0,5.291667,10.0,20,,California,Alameda
PM2.5 - Local Conditions,2015-04-01,24,100.0,5.0,10.0,19,,California,Alameda
PM2.5 - Local Conditions,2015-04-02,24,100.0,4.708333,10.0,19,,California,Alameda
PM2.5 - Local Conditions,2015-04-03,24,100.0,8.416667,17.0,19,,California,Alameda
PM2.5 - Local Conditions,2015-04-04,24,100.0,6.166667,17.0,4,,California,Alameda
PM2.5 - Local Conditions,2015-04-05,24,100.0,3.875,7.0,9,,California,Alameda
PM2.5 - Local Conditions,2015-04-06,24,100.0,3.75,8.0,4,,California,Alameda
PM2.5 - Local Conditions,2015-04-07,24,100.0,2.541667,4.0,6,,California,Alameda
PM2.5 - Local Conditions,2015-04-08,22,92.0,2.727273,6.0,22,,California,Alameda
PM2.5 - Local Conditions,2015-04-09,24,100.0,4.041667,8.0,6,,California,Alameda
PM2.5 - Local Conditions,2015-04-10,24,100.0,5.875,8.0,1,,California,Alameda
PM2.5 - Local Conditions,2015-04-11,24,100.0,5.583333,10.0,4,,California,Alameda
PM2.5 - Local Conditions,2015-04-12,24,100.0,4.5,8.0,20,,California,Alameda
PM2.5 - Local Conditions,2015-04-13,24,100.0,7.791667,12.0,6,,California,Alameda
PM2.5 - Local Conditions,2015-04-14,24,100.0,3.75,9.0,2,,California,Alameda
PM2.5 - Local Conditions,2015-04-15,24,100.0,3.083333,7.0,1,,California,Alameda
PM2.5 - Local Conditions,2015-04-16,24,100.0,3.291667,6.0,6,,California,Alameda
PM2.5 - Local Conditions,2015-04-17,24,100.0,7.958333,16.0,22,,California,Alameda
PM2.5 - Local Conditions,2015-04-18,24,100.0,11.916667,21.0,7,,California,Alameda
PM2.5 - Local Conditions,2015-04-19,24,100.0,12.083333,19.0,13,,California,Alameda
PM2.5 - Local Conditions,2015-04-20,24,100.0,10.583333,15.0,13,,California,Alameda
PM2.5 - Local Conditions,2015-04-21,24,100.0,6.833333,10.0,2,,California,Alameda
PM2.5 - Local Conditions,2015-04-22,23,96.0,8.217391,15.0,21,,California,Alameda
PM2.5 - Local Conditions,2015-04-23,24,100.0,11.833333,17.0,3,,California,Alameda
PM2.5 - Local Conditions,2015-04-24,24,100.0,6.041667,10.0,0,,California,Alameda
PM2.5 - Local Conditions,2015-04-25,24,100.0,3.833333,8.0,18,,California,Alameda
PM2.5 - Local Conditions,2015-04-26,24,100.0,4.958333,7.0,2,,California,Alameda
PM2.5 - Local Conditions,2015-04-27,24,100.0,3.583333,7.0,7,,California,Alameda
PM2.5 - Local Conditions,2015-04-28,24,100.0,4.666667,9.0,20,,California,Alameda
PM2.5 - Local Conditions,2015-04-29,24,100.0,9.041667,17.0,20,,California,Alameda
PM2.5 - Local Conditions,2015-04-30,24,100.0,7.291667,10.0,17,,California,Alameda
PM2.5 - Local Conditions,2015-05-01,24,100.0,8.625,16.0,23,,California,Alameda
PM2.5 - Local Conditions,2015-05-02,24,100.0,11.583333,18.0,8,,California,Alameda
