Parameter Name,Date Local,Observation Count,Observation Percent,Arithmetic Mean,1st Max Value,1st Max Hour,AQI,State Name,County Name
PM2.5 - Local Conditions,2021-01-01,24,100.0,16.166667,72.0,0,,California,Alameda
PM2.5 - Local Conditions,2021-01-02,24,100.0,14.166667,25.0,20,,California,Alameda
PM2.5 - Local Conditions,2021-01-03,24,100.0,11.791667,24.0,0,,California,Alameda
PM2.5 - Local Conditions,2021-01-04,24,100.0,7.75,17.0,22,,California,Alameda
PM2.5 - Local Conditions,2021-01-05,24,100.0,6.0,13.0,20,,California,Alameda
PM2.5 - Local Conditions,2021-01-06,24,100.0,8.958333,22.0,20,,California,Alameda
PM2.5 - Local Conditions,2021-01-07,22,92.0,10.227273,23.0,20,,California,Alameda
PM2.5 - Local Conditions,2021-01-08,24,100.0,9.0,19.0,19,,California,Alameda
PM2.5 - Local Conditions,2021-01-09,24,100.0,8.125,21.0,22,,California,Alameda
PM2.5 - Local Conditions,2021-01-10,24,100.0,14.416667,35.0,22,,California,Alameda
PM2.5 - Local Conditions,2021-01-11,24,100.0,14.625,23.0,2,,California,Alameda
PM2.5 - Local Conditions,2021-01-12,24,100.0,16.625,32.0,21,,California,Alameda
PM2.5 - Local Conditions,2021-01-13,24,100.0,9.333333,21.0,0,,California,Alameda
PM2.5 - Local Conditions,2021-01-14,22,92.0,6.636364,21.0,21,,California,Alameda
PM2.5 - Local Conditions,2021-01-15,24,100.0,10.958333,22.0,18,,California,Alameda
PM2.5 - Local Conditions,2021-01-16,24,100.0,12.5,33.0,21,,California,Alameda
PM2.5 - Local Conditions,2021-01-17,24,100.0,6.541667,16.0,18,,California,Alameda
PM2.5 - Local Conditions,2021-01-18,24,100.0,1.375,6.0,5,,California,Alameda
PM2.5 - Local Conditions,2021-01-19,24,100.0,2.833333,12.0,22,,California,Alameda
PM2.5 - Local Conditions,2021-01-20,21,88.0,8.619048,15.0,4,,California,Alameda
PM2.5 - Local Conditions,2021-01-21,24,100.0,7.166667,11.0,19,,California,Alameda
PM2.5 - Local Conditions,2021-01-22,24,100.0,5.208333,17.0,21,,California,Alameda
PM2.5 - Local Conditions,2021-01-23,24,100.0,8.666667,20.0,20,,California,Alameda
PM2.5 - Local Conditions,2021-01-24,24,100.0,5.291667,21.0,1,,California,Alameda
PM2.5 - Local Conditions,2021-01-25,23,96.0,4.217391,9.0,20,,California,Alameda
PM2.5 - Local Conditions,2021-01-26,24,100.0,4.333333,14.0,18,,California,Alameda
PM2.5 - Local Conditions,2021-01-27,24,100.0,4.208333,13.0,9,,California,Alameda
PM2.5 - Local Conditions,2021-01-28,24,100.0,2.208333,10.0,18,,California,Alameda
PM2.5 - Local Conditions,2021-01-29,24,100.0,5.291667,24.0,21,,California,Alameda
PM2.5 - Local Conditions,2021-01-30,24,100.0,9.333333,25.0,23,,California,Alameda
PM2.5 - Local Conditions,2021-01-31,24,100.0,9.0,17.0,23,,California,Alameda
PM2.5 - Local Conditions,2021-02-01,23,96.0,5.73913,17.0,0,,California,Alameda
PM2.5 - Local Conditions,2021-02-02,24,100.0,2.25,5.0,9,,California,Alameda
PM2.5 - Local Conditions,2021-02-03,24,100.0,3.166667,10.0,22,,California,Alameda
