Parameter Name,Date Local,Observation Count,Observation Percent,Arithmetic Mean,1st Max Value,1st Max Hour,AQI,State Name,County Name
Carbon monoxide,2018-01-01,23,96.0,0.656522,1.5,19,,California,Alameda
Carbon monoxide,2018-01-02,23,96.0,0.869565,1.8,9,,California,Alameda
Carbon monoxide,2018-01-03,23,96.0,1.026087,1.9,8,,California,Alameda
Carbon monoxide,2018-01-04,23,96.0,0.495652,0.8,17,,California,Alameda
Carbon monoxide,2018-01-05,23,96.0,0.417391,0.5,6,,California,Alameda
Carbon monoxide,2018-01-06,23,96.0,0.491304,1.0,21,,California,Alameda
Carbon monoxide,2018-01-07,23,96.0,0.56087,0.8,21,,California,Alameda
Carbon monoxide,2018-01-08,23,96.0,0.508696,0.7,8,,California,Alameda
Carbon monoxide,2018-01-09,23,96.0,0.430435,0.6,9,,California,Alameda
Carbon monoxide,2018-01-10,23,96.0,0.591304,0.9,23,,California,Alameda
Carbon monoxide,2018-01-11,23,96.0,0.713043,1.3,22,,California,Alameda
Carbon monoxide,2018-01-12,23,96.0,0.552174,1.0,19,,California,Alameda
Carbon monoxide,2018-01-13,23,96.0,0.491304,0.9,4,,California,Alameda
Carbon monoxide,2018-01-14,23,96.0,0.469565,0.8,8,,California,Alameda
Carbon monoxide,2018-01-15,23,96.0,0.647826,1.1,21,,California,Alameda
Carbon monoxide,2018-01-16,23,96.0,0.543478,0.7,0,,California,Alameda
Carbon monoxide,2018-01-17,23,96.0,0.56087,0.8,9,,California,Alameda
Carbon monoxide,2018-01-18,23,96.0,0.482609,0.7,1,,California,Alameda
Carbon monoxide,2018-01-19,23,96.0,0.443478,0.9,8,,California,Alameda
Carbon monoxide,2018-01-20,23,96.0,0.478261,0.9,18,,California,Alameda
Carbon monoxide,2018-01-21,23,96.0,0.46087,0.7,6,,California,Alameda
Carbon monoxide,2018-01-22,23,96.0,0.395652,0.5,7,,California,Alameda
Carbon monoxide,2018-01-23,23,96.0,0.504348,0.9,19,,California,Alameda
Carbon monoxide,2018-01-24,23,96.0,0.513043,1.7,8,,California,Alameda
Carbon monoxide,2018-01-25,23,96.0,0.395652,0.6,18,,California,Alameda
Carbon monoxide,2018-01-26,23,96.0,0.491304,0.8,19,,California,Alameda
Carbon monoxide,2018-01-27,23,96.0,0.478261,0.8,19,,California,Alameda
Carbon monoxide,2018-01-28,23,96.0,0.352174,0.7,20,,California,Alameda
Carbon monoxide,2018-01-29,23,96.0,0.53913,1.0,19,,California,Alameda
Carbon monoxide,2018-01-30,23,96.0,0.682609,1.6,7,,California,Alameda
Carbon monoxide,2018-01-31,23,96.0,0.573913,0.9,6,,California,Alameda
Carbon monoxide,2018-02-01,23,96.0,0.682609,1.3,8,,California,Alameda
Carbon monoxide,2018-02-02,23,96.0,0.543478,1.0,6,,California,Alameda
Carbon monoxide,2018-02-03,23,96.0,0.569565,1.0,19,,California,Alameda
Carbon monoxide,2018-02-04,23,96.0,0.621739,1.2,19,,California,Alameda
Carbon monoxide,2018-02-05,23,96.0,0.643478,1.6,7,,California,Alameda
Carbon monoxide,2018-02-06,23,96.0,0.573913,1.3,8,,California,Alameda
Carbon monoxide,2018-02-07,23,96.0,0.378261,0.5,18,,California,Alameda
Carbon monoxide,2018-02-08,23,96.0,0.582609,1.0,18,,California,Alameda
Carbon monoxide,2018-02-09,23,96.0,0.604348,0.9,9,,California,Alameda
Carbon monoxide,2018-02-10,23,96.0,0.430435,0.7,0,,California,Alameda
Carbon monoxide,2018-02-11,23,96.0,0.386957,0.7,8,,California,Alameda
Carbon monoxide,2018-02-12,23,96.0,0.5,0.8,6,,California,Alameda
Carbon monoxide,2018-02-13,23,96.0,0.417391,0.8,21,,California,Alameda
Carbon monoxide,2018-02-14,23,96.0,0.443478,1.2,7,,California,Alameda
Carbon monoxide,2018-02-15,23,96.0,0.413043,0.9,7,,California,Alameda
Carbon monoxide,2018-02-16,23,96.0,0.556522,1.1,8,,California,Alameda
Carbon monoxide,2018-02-17,23,96.0,0.421739,0.7,8,,California,Alameda
Carbon monoxide,2018-02-18,23,96.0,0.291304,0.3,0,,California,Alameda
Carbon monoxide,2018-02-19,23,96.0,0.391304,0.8,19,,California,Alameda
Carbon monoxide,2018-02-20,23,96.0,0.43913,0.9,7,,California,Alameda
Carbon monoxide,2018-02-21,23,96.0,0.404348,0.7,7,,California,Alameda
Carbon monoxide,2018-02-22,23,96.0,0.33913,0.4,0,,California,Alameda
Carbon monoxide,2018-02-23,23,96.0,0.408696,0.9,6,,California,Alameda
Carbon monoxide,2018-02-24,23,96.0,0.343478,0.7,22,,California,Alameda
Carbon monoxide,2018-02-25,23,96.0,0.334783,0.5,0,,California,Alameda
Carbon monoxide,2018-02-26,22,92.0,0.277273,0.4,9,,California,Alameda
Carbon monoxide,2018-02-27,23,96.0,0.36087,0.7,5,,California,Alameda
Carbon monoxide,2018-02-28,23,96.0,0.334783,0.5,6,,California,Alameda
Carbon monoxide,2018-03-01,19,79.0,0.3,0.4,8,,California,Alameda
Carbon monoxide,2018-03-02,20,83.0,0.31,0.6,7,,California,Alameda
Carbon monoxide,2018-03-03,23,96.0,0.33913,0.7,21,,California,Alameda
Carbon monoxide,2018-03-04,23,96.0,0.330435,0.5,7,,California,Alameda
Carbon monoxide,2018-03-05,23,96.0,0.317391,0.7,6,,California,Alameda
Carbon monoxide,2018-03-06,23,96.0,0.430435,0.8,6,,California,Alameda
Carbon monoxide,2018-03-07,23,96.0,0.447826,1.1,8,,California,Alameda
Carbon monoxide,2018-03-08,23,96.0,0.378261,0.5,7,,California,Alameda
Carbon monoxide,2018-03-09,23,96.0,0.395652,0.5,6,,California,Alameda
Carbon monoxide,2018-03-10,23,96.0,0.586957,1.1,20,,California,Alameda
Carbon monoxide,2018-03-11,23,96.0,0.56087,0.7,0,,California,Alameda
