Parameter Name,Date Local,Observation Count,Observation Percent,Arithmetic Mean,1st Max Value,1st Max Hour,AQI,State Name,County Name
PM2.5 - Local Conditions,2016-07-07,23,96.0,4.173913,8.0,9,,California,Alameda
PM2.5 - Local Conditions,2016-07-08,24,100.0,2.875,5.0,9,,California,Alameda
PM2.5 - Local Conditions,2016-07-09,24,100.0,2.416667,7.0,20,,California,Alameda
PM2.5 - Local Conditions,2016-07-10,24,100.0,6.583333,13.0,20,,California,Alameda
PM2.5 - Local Conditions,2016-07-11,24,100.0,6.833333,9.0,8,,California,Alameda
PM2.5 - Local Conditions,2016-07-12,24,100.0,6.416667,10.0,9,,California,Alameda
PM2.5 - Local Conditions,2016-07-13,23,96.0,7.434783,12.0,16,,California,Alameda
PM2.5 - Local Conditions,2016-07-14,24,100.0,8.916667,12.0,13,,California,Alameda
PM2.5 - Local Conditions,2016-07-15,24,100.0,9.166667,16.0,8,,California,Alameda
PM2.5 - Local Conditions,2016-07-16,24,100.0,9.416667,12.0,5,,California,Alameda
PM2.5 - Local Conditions,2016-07-17,24,100.0,5.958333,9.0,0,,California,Alameda
PM2.5 - Local Conditions,2016-07-18,23,96.0,4.652174,8.0,7,,California,Alameda
PM2.5 - Local Conditions,2016-07-19,24,100.0,3.416667,6.0,20,,California,Alameda
PM2.5 - Local Conditions,2016-07-20,24,100.0,5.083333,9.0,8,,California,Alameda
PM2.5 - Local Conditions,2016-07-21,24,100.0,4.416667,7.0,10,,California,Alameda
PM2.5 - Local Conditions,2016-07-22,24,100.0,4.666667,9.0,20,,California,Alameda
PM2.5 - Local Conditions,2016-07-23,24,100.0,7.5,14.0,21,,California,Alameda
PM2.5 - Local Conditions,2016-07-24,24,100.0,11.541667,18.0,8,,California,Alameda
PM2.5 - Local Conditions,2016-07-25,24,100.0,15.291667,43.0,11,,California,Alameda
PM2.5 - Local Conditions,2016-07-26,23,96.0,10.826087,15.0,16,,California,Alameda
PM2.5 - Local Conditions,2016-07-27,24,100.0,12.791667,22.0,8,,California,Alameda
PM2.5 - Local Conditions,2016-07-28,24,100.0,8.041667,13.0,10,,California,Alameda
PM2.5 - Local Conditions,2016-07-29,24,100.0,7.25,18.0,8,,California,Alameda
PM2.5 - Local Conditions,2016-07-30,24,100.0,8.125,11.0,14,,California,Alameda
PM2.5 - Local Conditions,2016-07-31,24,100.0,10.416667,22.0,10,,California,Alameda
PM2.5 - Local Conditions,2016-08-01,24,100.0,10.083333,23.0,11,,California,Alameda
PM2.5 - Local Conditions,2016-08-02,23,96.0,7.73913,10.0,9,,California,Alameda
PM2.5 - Local Conditions,2016-08-03,23,96.0,10.652174,19.0,12,,California,Alameda
PM2.5 - Local Conditions,2016-08-04,24,100.0,7.208333,11.0,4,,California,Alameda
PM2.5 - Local Conditions,2016-08-05,24,100.0,5.916667,9.0,15,,California,Alameda
PM2.5 - Local Conditions,2016-08-06,24,100.0,8.333333,15.0,16,,California,Alameda
PM2.5 - Local Conditions,2016-08-07,24,100.0,7.958333,12.0,11,,California,Alameda
PM2.5 - Local Conditions,2016-08-08,24,100.0,6.5,10.0,8,,California,Alameda
PM2.5 - Local Conditions,2016-08-09,24,100.0,7.166667,13.0,15,,California,Alameda
PM2.5 - Local Conditions,2016-08-10,23,96.0,8.826087,13.0,12,,California,Alameda
PM2.5 - Local Conditions,2016-08-11,24,100.0,10.25,19.0,10,,California,Alameda
PM2.5 - Local Conditions,2016-08-12,24,100.0,8.875,17.0,9,,California,Alameda
PM2.5 - Local Conditions,2016-08-13,24,100.0,9.125,24.0,10,,California,Alameda
PM2.5 - Local Conditions,2016-08-14,24,100.0,6.0,10.0,5,,California,Alameda
PM2.5 - Local Conditions,2016-08-15,24,100.0,6.625,11.0,14,,California,Alameda
PM2.5 - Local Conditions,2016-08-16,23,96.0,8.217391,11.0,18,,California,Alameda
PM2.5 - Local Conditions,2016-08-17,24,100.0,10.416667,16.0,8,,California,Alameda
PM2.5 - Local Conditions,2016-08-18,24,100.0,13.125,38.0,14,,California,Alameda
PM2.5 - Local Conditions,2016-08-19,24,100.0,13.125,24.0,13,,California,Alameda
PM2.5 - Local Conditions,2016-08-20,24,100.0,9.75,16.0,10,,California,Alameda
PM2.5 - Local Conditions,2016-08-21,24,100.0,6.958333,11.0,15,,California,Alameda
PM2.5 - Local Conditions,2016-08-22,24,100.0,6.333333,10.0,6,,California,Alameda
PM2.5 - Local Conditions,2016-08-23,23,96.0,7.0,9.0,7,,California,Alameda
PM2.5 - Local Conditions,2016-08-24,24,100.0,8.0,16.0,9,,California,Alameda
PM2.5 - Local Conditions,2016-08-25,24,100.0,8.625,13.0,9,,California,Alameda
PM2.5 - Local Conditions,2016-08-26,24,100.0,6.0,9.0,5,,California,Alameda
PM2.5 - Local Conditions,2016-08-27,24,100.0,8.208333,12.0,13,,California,Alameda
PM2.5 - Local Conditions,2016-08-28,24,100.0,9.5,15.0,15,,California,Alameda
PM2.5 - Local Conditions,2016-08-29,24,100.0,5.833333,11.0,0,,California,Alameda
PM2.5 - Local Conditions,2016-08-30,23,96.0,4.73913,8.0,12,,California,Alameda
PM2.5 - Local Conditions,2016-08-31,24,100.0,5.416667,8.0,2,,California,Alameda
PM2.5 - Local Conditions,2016-09-01,24,100.0,5.25,11.0,16,,California,Alameda
PM2.5 - Local Conditions,2016-09-02,24,100.0,8.25,13.0,17,,California,Alameda
PM2.5 - Local Conditions,2016-09-03,24,100.0,8.458333,12.0,8,,California,Alameda
PM2.5 - Local Conditions,2016-09-04,24,100.0,8.958333,16.0,19,,California,Alameda
PM2.5 - Local Conditions,2016-09-05,24,100.0,11.958333,21.0,12,,California,Alameda
PM2.5 - Local Conditions,2016-09-06,24,100.0,18.041667,32.0,13,,California,Alameda
PM2.5 - Local Conditions,2016-09-07,24,100.0,19.666667,27.0,20,,California,Alameda
PM2.5 - Local Conditions,2016-09-13,24,100.0,7.291667,12.0,7,,California,Alameda
PM2.5 - Local Conditions,2016-09-14,24,100.0,8.833333,13.0,19,,California,Alameda
PM2.5 - Local Conditions,2016-09-15,24,100.0,9.458333,13.0,9,,California,Alameda
PM2.5 - Local Conditions,2016-09-16,24,100.0,10.125,14.0,20,,California,Alameda
PM2.5 - Local Conditions,2016-09-17,24,100.0,9.916667,16.0,5,,California,Alameda
PM2.5 - Local Conditions,2016-09-18,24,100.0,8.75,12.0,19,,California,Alameda
PM2.5 - Local Conditions,2016-09-19,23,96.0,8.521739,17.0,10,,California,Alameda
PM2.5 - Local Conditions,2016-09-20,24,100.0,10.208333,17.0,9,,California,Alameda
PM2.5 - Local Conditions,2016-09-21,24,100.0,7.791667,12.0,9,,California,Alameda
PM2.5 - Local Conditions,2016-09-22,24,100.0,5.208333,10.0,18,,California,Alameda
PM2.5 - Local Conditions,2016-09-23,24,100.0,6.083333,11.0,15,,California,Alameda
PM2.5 - Local Conditions,2016-09-24,24,100.0,5.125,9.0,20,,California,Alameda
PM2.5 - Local Conditions,2016-09-25,24,100.0,7.0,13.0,21,,California,Alameda
PM2.5 - Local Conditions,2016-09-26,23,96.0,7.782609,16.0,8,,California,Alameda
PM2.5 - Local Conditions,2016-09-27,24,100.0,6.75,9.0,8,,California,Alameda
PM2.5 - Local Conditions,2016-09-28,24,100.0,8.625,13.0,12,,California,Alameda
PM2.5 - Local Conditions,2016-09-29,23,96.0,11.086957,16.0,12,,California,Alameda
PM2.5 - Local Conditions,2016-09-30,24,100.0,8.0,10.0,0,,California,Alameda
PM2.5 - Local Conditions,2016-10-01,24,100.0,5.0,9.0,1,,California,Alameda
PM2.5 - Local Conditions,2016-10-02,24,100.0,4.208333,8.0,7,,California,Alameda
PM2.5 - Local Conditions,2016-10-03,24,100.0,4.208333,9.0,19,,California,Alameda
PM2.5 - Local Conditions,2016-10-04,24,100.0,4.625,8.0,5,,California,Alameda
PM2.5 - Local Conditions,2016-10-05,23,96.0,5.130435,8.0,7,,California,Alameda
PM2.5 - Local Conditions,2016-10-06,24,100.0,3.708333,7.0,21,,California,Alameda
PM2.5 - Local Conditions,2016-10-07,24,100.0,4.916667,9.0,9,,California,Alameda
PM2.5 - Local Conditions,2016-10-08,24,100.0,7.291667,18.0,21,,California,Alameda
PM2.5 - Local Conditions,2016-10-09,24,100.0,7.791667,11.0,11,,California,Alameda
PM2.5 - Local Conditions,2016-10-10,24,100.0,6.708333,12.0,18,,California,Alameda
PM2.5 - Local Conditions,2016-10-11,24,100.0,7.083333,11.0,5,,California,Alameda
PM2.5 - Local Conditions,2016-10-12,23,96.0,6.043478,11.0,6,,California,Alameda
PM2.5 - Local Conditions,2016-10-13,24,100.0,3.625,7.0,8,,California,Alameda
PM2.5 - Local Conditions,2016-10-14,24,100.0,0.916667,5.0,17,,California,Alameda
PM2.5 - Local Conditions,2016-10-15,24,100.0,3.041667,8.0,7,,California,Alameda
PM2.5 - Local Conditions,2016-10-16,24,100.0,1.041667,6.0,20,,California,Alameda
PM2.5 - Local Conditions,2016-10-17,24,100.0,5.166667,10.0,11,,California,Alameda
PM2.5 - Local Conditions,2016-10-18,24,100.0,3.166667,7.0,8,,California,Alameda
PM2.5 - Local Conditions,2016-10-19,23,96.0,4.782609,16.0,7,,California,Alameda
PM2.5 - Local Conditions,2016-10-20,24,100.0,6.875,11.0,8,,California,Alameda
PM2.5 - Local Conditions,2016-10-21,24,100.0,7.958333,12.0,23,,California,Alameda
PM2.5 - Local Conditions,2016-10-22,24,100.0,5.791667,10.0,0,,California,Alameda
PM2.5 - Local Conditions,2016-10-23,24,100.0,7.208333,15.0,21,,California,Alameda
PM2.5 - Local Conditions,2016-10-24,24,100.0,4.666667,10.0,1,,California,Alameda
PM2.5 - Local Conditions,2016-10-25,23,96.0,3.608696,8.0,7,,California,Alameda
PM2.5 - Local Conditions,2016-10-26,24,100.0,4.833333,9.0,13,,California,Alameda
PM2.5 - Local Conditions,2016-10-27,24,100.0,5.416667,10.0,23,,California,Alameda
PM2.5 - Local Conditions,2016-10-28,24,100.0,4.791667,10.0,3,,California,Alameda
PM2.5 - Local Conditions,2016-10-29,24,100.0,4.333333,9.0,6,,California,Alameda
PM2.5 - Local Conditions,2016-10-30,24,100.0,4.0,8.0,23,,California,Alameda
PM2.5 - Local Conditions,2016-10-31,24,100.0,3.375,10.0,8,,California,Alameda
PM2.5 - Local Conditions,2016-11-01,23,96.0,4.478261,9.0,19,,California,Alameda
PM2.5 - Local Conditions,2016-11-02,24,100.0,4.833333,9.0,23,,California,Alameda
PM2.5 - Local Conditions,2016-11-03,24,100.0,7.25,14.0,23,,California,Alameda
PM2.5 - Local Conditions,2016-11-04,24,100.0,10.583333,21.0,20,,California,Alameda
PM2.5 - Local Conditions,2016-11-05,24,100.0,9.375,18.0,8,,California,Alameda
