Parameter Name,Date Local,Observation Count,Observation Percent,Arithmetic Mean,1st Max Value,1st Max Hour,AQI,State Name,County Name
Carbon monoxide,2021-01-01,23,96.0,0.573913,1.0,21,,California,Alameda
Carbon monoxide,2021-01-02,23,96.0,0.521739,0.7,17,,California,Alameda
Carbon monoxide,2021-01-03,23,96.0,0.569565,0.9,22,,California,Alameda
Carbon monoxide,2021-01-04,23,96.0,0.465217,0.8,2,,California,Alameda
Carbon monoxide,2021-01-05,23,96.0,0.478261,0.6,4,,California,Alameda
Carbon monoxide,2021-01-06,23,96.0,0.604348,1.1,21,,California,Alameda
Carbon monoxide,2021-01-07,23,96.0,0.382609,0.6,23,,California,Alameda
Carbon monoxide,2021-01-08,23,96.0,0.552174,1.3,8,,California,Alameda
Carbon monoxide,2021-01-09,23,96.0,0.608696,1.6,21,,California,Alameda
Carbon monoxide,2021-01-10,23,96.0,0.482609,0.7,8,,California,Alameda
Carbon monoxide,2021-01-11,23,96.0,0.569565,1.2,8,,California,Alameda
Carbon monoxide,2021-01-12,23,96.0,0.678261,1.2,22,,California,Alameda
Carbon monoxide,2021-01-13,23,96.0,0.565217,1.1,19,,California,Alameda
Carbon monoxide,2021-01-14,23,96.0,0.608696,1.5,8,,California,Alameda
Carbon monoxide,2021-01-15,23,96.0,0.747826,1.3,7,,California,Alameda
Carbon monoxide,2021-01-16,23,96.0,0.726087,1.1,0,,California,Alameda
Carbon monoxide,2021-01-17,23,96.0,0.717391,1.5,2,,California,Alameda
Carbon monoxide,2021-01-18,23,96.0,0.5,0.9,7,,California,Alameda
Carbon monoxide,2021-01-19,23,96.0,0.269565,0.3,4,,California,Alameda
Carbon monoxide,2021-01-20,23,96.0,0.508696,0.9,7,,California,Alameda
Carbon monoxide,2021-01-21,23,96.0,0.456522,1.1,8,,California,Alameda
Carbon monoxide,2021-01-22,23,96.0,0.382609,0.7,19,,California,Alameda
Carbon monoxide,2021-01-23,23,96.0,0.369565,0.6,19,,California,Alameda
Carbon monoxide,2021-01-24,23,96.0,0.330435,0.5,0,,California,Alameda
Carbon monoxide,2021-01-25,23,96.0,0.278261,0.4,8,,California,Alameda
Carbon monoxide,2021-01-26,23,96.0,0.330435,0.4,0,,California,Alameda
Carbon monoxide,2021-01-27,23,96.0,0.343478,0.4,7,,California,Alameda
Carbon monoxide,2021-01-28,23,96.0,0.413043,1.2,12,,California,Alameda
Carbon monoxide,2021-01-29,23,96.0,0.434783,0.9,19,,California,Alameda
Carbon monoxide,2021-01-30,23,96.0,0.482609,0.9,20,,California,Alameda
Carbon monoxide,2021-01-31,23,96.0,0.46087,0.8,21,,California,Alameda
Carbon monoxide,2021-02-01,23,96.0,0.473913,1.6,8,,California,Alameda
Carbon monoxide,2021-02-02,23,96.0,0.378261,0.7,21,,California,Alameda
Carbon monoxide,2021-02-03,23,96.0,0.395652,0.6,7,,California,Alameda
Carbon monoxide,2021-02-04,23,96.0,0.469565,0.7,7,,California,Alameda
Carbon monoxide,2021-02-05,23,96.0,0.486957,0.9,19,,California,Alameda
Carbon monoxide,2021-02-06,23,96.0,0.534783,1.0,22,,California,Alameda
Carbon monoxide,2021-02-07,23,96.0,0.495652,0.8,2,,California,Alameda
Carbon monoxide,2021-02-08,23,96.0,0.504348,0.9,6,,California,Alameda
Carbon monoxide,2021-02-09,23,96.0,0.352174,0.7,6,,California,Alameda
Carbon monoxide,2021-02-10,23,96.0,0.321739,0.5,7,,California,Alameda
Carbon monoxide,2021-02-11,23,96.0,0.382609,0.9,8,,California,Alameda
Carbon monoxide,2021-02-12,23,96.0,0.278261,0.7,7,,California,Alameda
Carbon monoxide,2021-02-13,23,96.0,0.265217,0.5,21,,California,Alameda
Carbon monoxide,2021-02-14,23,96.0,0.347826,0.7,0,,California,Alameda
Carbon monoxide,2021-02-15,23,96.0,0.326087,0.5,21,,California,Alameda
Carbon monoxide,2021-02-16,23,96.0,0.365217,0.6,7,,California,Alameda
Carbon monoxide,2021-02-17,23,96.0,0.421739,0.8,20,,California,Alameda
Carbon monoxide,2021-02-18,23,96.0,0.395652,0.6,21,,California,Alameda
Carbon monoxide,2021-02-19,23,96.0,0.33913,0.4,0,,California,Alameda
Carbon monoxide,2021-02-20,23,96.0,0.373913,0.8,20,,California,Alameda
Carbon monoxide,2021-02-21,23,96.0,0.482609,0.8,21,,California,Alameda
Carbon monoxide,2021-02-22,23,96.0,0.386957,0.7,19,,California,Alameda
Carbon monoxide,2021-02-23,23,96.0,0.56087,1.4,6,,California,Alameda
Carbon monoxide,2021-02-24,23,96.0,0.369565,0.9,0,,California,Alameda
Carbon monoxide,2021-02-25,23,96.0,0.373913,0.7,7,,California,Alameda
Carbon monoxide,2021-02-26,23,96.0,0.413043,0.7,6,,California,Alameda
Carbon monoxide,2021-02-27,23,96.0,0.430435,0.7,23,,California,Alameda
Carbon monoxide,2021-02-28,23,96.0,0.473913,1.0,2,,California,Alameda
Carbon monoxide,2021-03-01,19,79.0,0.5,1.2,7,,California,Alameda
Carbon monoxide,2021-03-02,20,83.0,0.405,0.7,22,,California,Alameda
Carbon monoxide,2021-03-03,23,96.0,0.404348,0.8,8,,California,Alameda
Carbon monoxide,2021-03-04,23,96.0,0.404348,0.6,20,,California,Alameda
Carbon monoxide,2021-03-05,23,96.0,0.365217,0.6,8,,California,Alameda
Carbon monoxide,2021-03-06,23,96.0,0.33913,0.6,23,,California,Alameda
Carbon monoxide,2021-03-07,23,96.0,0.334783,0.5,2,,California,Alameda
Carbon monoxide,2021-03-08,23,96.0,0.304348,0.4,23,,California,Alameda
Carbon monoxide,2021-03-09,23,96.0,0.33913,0.4,0,,California,Alameda
Carbon monoxide,2021-03-10,19,79.0,0.310526,0.5,19,,California,Alameda
Carbon monoxide,2021-03-11,23,96.0,0.304348,0.5,21,,California,Alameda
Carbon monoxide,2021-03-12,23,96.0,0.352174,0.6,19,,California,Alameda
Carbon monoxide,2021-03-13,23,96.0,0.221739,0.3,7,,California,Alameda
Carbon monoxide,2021-03-14,23,96.0,0.252174,0.3,6,,California,Alameda
Carbon monoxide,2021-03-15,23,96.0,0.321739,0.6,19,,California,Alameda
Carbon monoxide,2021-03-16,23,96.0,0.33913,0.5,21,,California,Alameda
Carbon monoxide,2021-03-17,23,96.0,0.343478,0.5,6,,California,Alameda
Carbon monoxide,2021-03-18,23,96.0,0.382609,0.6,23,,California,Alameda
Carbon monoxide,2021-03-19,23,96.0,0.408696,0.8,6,,California,Alameda
Carbon monoxide,2021-03-20,23,96.0,0.4,0.7,7,,California,Alameda
Carbon monoxide,2021-03-21,23,96.0,0.347826,0.5,20,,California,Alameda
Carbon monoxide,2021-03-22,23,96.0,0.326087,0.5,6,,California,Alameda
Carbon monoxide,2021-03-23,23,96.0,0.313043,0.6,6,,California,Alameda
Carbon monoxide,2021-03-24,23,96.0,0.356522,0.7,7,,California,Alameda
Carbon monoxide,2021-03-25,23,96.0,0.356522,0.7,7,,California,Alameda
Carbon monoxide,2021-03-26,23,96.0,0.408696,0.6,7,,California,Alameda
Carbon monoxide,2021-03-27,23,96.0,0.443478,0.6,6,,California,Alameda
Carbon monoxide,2021-03-28,23,96.0,0.391304,0.7,7,,California,Alameda
Carbon monoxide,2021-03-29,23,96.0,0.378261,0.6,20,,California,Alameda
Carbon monoxide,2021-03-30,23,96.0,0.421739,0.8,6,,California,Alameda
Carbon monoxide,2021-03-31,23,96.0,0.382609,0.7,20,,California,Alameda
Carbon monoxide,2021-04-01,23,96.0,0.378261,0.6,6,,California,Alameda
Carbon monoxide,2021-04-02,23,96.0,0.347826,0.7,6,,California,Alameda
Carbon monoxide,2021-04-03,23,96.0,0.226087,0.3,5,,California,Alameda
Carbon monoxide,2021-04-04,23,96.0,0.226087,0.3,9,,California,Alameda
Carbon monoxide,2021-04-05,23,96.0,0.282609,0.3,5,,California,Alameda
Carbon monoxide,2021-04-06,23,96.0,0.3,0.3,0,,California,Alameda
Carbon monoxide,2021-04-07,23,96.0,0.3,0.3,0,,California,Alameda
Carbon monoxide,2021-04-08,23,96.0,0.291304,0.3,0,,California,Alameda
