State Name,county Name,State Code,County Code,Date,AQI,Category,Defining Parameter,Defining Site,Number of Sites Reporting
California,Alameda,6,1,2022-01-26,72,Moderate,PM2.5,06-001-0011,6
California,Alameda,6,1,2022-01-27,68,Moderate,PM2.5,06-001-0011,6
California,Alameda,6,1,2022-01-28,71,Moderate,PM2.5,06-001-0011,6
California,Alameda,6,1,2022-01-29,69,Moderate,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-01-30,61,Moderate,PM2.5,06-001-0007,6
California,Alameda,6,1,2022-01-31,63,Moderate,PM2.5,06-001-0015,6
California,Alameda,6,1,2022-02-01,39,Good,PM2.5,06-001-0015,6
California,Alameda,6,1,2022-02-02,37,Good,Ozone,06-001-2001,6
California,Alameda,6,1,2022-02-03,51,Moderate,PM2.5,06-001-0011,6
California,Alameda,6,1,2022-02-04,75,Moderate,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-02-05,81,Moderate,PM2.5,06-001-0011,6
California,Alameda,6,1,2022-02-06,58,Moderate,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-02-07,65,Moderate,PM2.5,06-001-0011,6
California,Alameda,6,1,2022-02-08,66,Moderate,PM2.5,06-001-0011,6
California,Alameda,6,1,2022-02-09,61,Moderate,PM2.5,06-001-0011,6
California,Alameda,6,1,2022-02-10,55,Moderate,PM2.5,06-001-0011,6
California,Alameda,6,1,2022-02-11,60,Moderate,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-02-12,69,Moderate,PM2.5,06-001-0007,6
California,Alameda,6,1,2022-02-13,66,Moderate,PM2.5,06-001-0009,6
California,Alameda,6,1,2022-02-14,52,Moderate,PM2.5,06-001-0015,6
California,Alameda,6,1,2022-02-15,36,Good,Ozone,06-001-2001,6
California,Alameda,6,1,2022-02-16,38,Good,Ozone,06-001-2001,6
California,Alameda,6,1,2022-02-17,37,Good,Ozone,06-001-0007,6
California,Alameda,6,1,2022-02-18,55,Moderate,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-02-19,61,Moderate,PM2.5,06-001-0009,6
California,Alameda,6,1,2022-02-20,51,Moderate,PM2.5,06-001-0009,6
California,Alameda,6,1,2022-02-21,36,Good,Ozone,06-001-2001,6
California,Alameda,6,1,2022-02-22,36,Good,Ozone,06-001-2001,6
California,Alameda,6,1,2022-02-23,33,Good,Ozone,06-001-2001,6
California,Alameda,6,1,2022-02-24,39,Good,PM2.5,06-001-0011,6
California,Alameda,6,1,2022-02-25,52,Moderate,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-02-26,57,Moderate,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-02-27,64,Moderate,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-02-28,54,Moderate,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-03-01,54,Moderate,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-03-02,49,Good,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-03-03,44,Good,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-03-04,47,Good,PM2.5,06-001-0007,6
California,Alameda,6,1,2022-03-05,35,Good,Ozone,06-001-2001,6
California,Alameda,6,1,2022-03-06,54,Moderate,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-03-07,42,Good,PM2.5,06-001-0009,6
California,Alameda,6,1,2022-03-08,52,Moderate,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-03-09,57,Moderate,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-03-10,42,Good,Ozone,06-001-2001,6
California,Alameda,6,1,2022-03-11,42,Good,Ozone,06-001-0007,6
California,Alameda,6,1,2022-03-12,43,Good,Ozone,06-001-0007,6
California,Alameda,6,1,2022-03-13,52,Moderate,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-03-14,53,Moderate,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-03-15,32,Good,Ozone,06-001-2001,6
California,Alameda,6,1,2022-03-16,51,Moderate,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-03-17,49,Good,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-03-18,43,Good,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-03-19,33,Good,Ozone,06-001-2001,6
California,Alameda,6,1,2022-03-20,38,Good,Ozone,06-001-0007,6
California,Alameda,6,1,2022-03-21,56,Moderate,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-03-22,55,Moderate,PM2.5,06-001-0011,6
California,Alameda,6,1,2022-03-23,39,Good,PM2.5,06-001-0009,6
California,Alameda,6,1,2022-03-24,41,Good,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-03-25,43,Good,Ozone,06-001-0007,6
California,Alameda,6,1,2022-03-26,32,Good,Ozone,06-001-2001,6
California,Alameda,6,1,2022-03-27,37,Good,Ozone,06-001-2001,6
California,Alameda,6,1,2022-03-28,41,Good,Ozone,06-001-2001,6
California,Alameda,6,1,2022-03-29,34,Good,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-03-30,41,Good,PM2.5,06-001-0009,6
California,Alameda,6,1,2022-03-31,54,Moderate,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-04-01,59,Moderate,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-04-02,57,Moderate,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-04-03,58,Moderate,PM2.5,06-001-0009,6
California,Alameda,6,1,2022-04-04,45,Good,PM2.5,06-001-0009,6
California,Alameda,6,1,2022-04-05,48,Good,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-04-06,57,Moderate,PM2.5,06-001-0011,6
California,Alameda,6,1,2022-04-07,105,Unhealthy for Sensitive Groups,Ozone,06-001-2001,6
California,Alameda,6,1,2022-04-08,80,Moderate,Ozone,06-001-2001,6
California,Alameda,6,1,2022-04-09,63,Moderate,PM2.5,06-001-0009,6
California,Alameda,6,1,2022-04-10,44,Good,PM2.5,06-001-0009,6
California,Alameda,6,1,2022-04-11,39,Good,Ozone,06-001-0007,6
California,Alameda,6,1,2022-04-12,40,Good,Ozone,06-001-0007,6
California,Alameda,6,1,2022-04-13,44,Good,Ozone,06-001-0007,6
California,Alameda,6,1,2022-04-14,32,Good,Ozone,06-001-0007,6
California,Alameda,6,1,2022-04-15,35,Good,Ozone,06-001-0007,6
California,Alameda,6,1,2022-04-16,37,Good,Ozone,06-001-0007,6
California,Alameda,6,1,2022-04-17,44,Good,Ozone,06-001-0007,6
California,Alameda,6,1,2022-04-18,39,Good,Ozone,06-001-0007,6
California,Alameda,6,1,2022-04-19,42,Good,Ozone,06-001-2001,5
California,Alameda,6,1,2022-04-20,36,Good,Ozone,06-001-2001,5
California,Alameda,6,1,2022-04-21,44,Good,Ozone,06-001-2001,5
California,Alameda,6,1,2022-04-22,36,Good,Ozone,06-001-2001,5
California,Alameda,6,1,2022-04-23,35,Good,PM2.5,06-001-0009,5
California,Alameda,6,1,2022-04-24,47,Good,PM2.5,06-001-0012,5
California,Alameda,6,1,2022-04-25,55,Moderate,PM2.5,06-001-0012,5
California,Alameda,6,1,2022-04-26,58,Moderate,PM2.5,06-001-0012,5
California,Alameda,6,1,2022-04-27,46,Good,PM2.5,06-001-0012,5
California,Alameda,6,1,2022-04-28,44,Good,PM2.5,06-001-0012,5
California,Alameda,6,1,2022-04-29,44,Good,PM2.5,06-001-0012,5
California,Alameda,6,1,2022-04-30,44,Good,PM2.5,06-001-0012,5
California,Alameda,6,1,2022-05-01,43,Good,PM2.5,06-001-0012,5
California,Alameda,6,1,2022-05-02,45,Good,PM2.5,06-001-0009,5
California,Alameda,6,1,2022-05-03,43,Good,PM2.5,06-001-0009,5
California,Alameda,6,1,2022-05-04,58,Moderate,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-05-05,44,Good,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-05-06,28,Good,Ozone,06-001-0007,6
California,Alameda,6,1,2022-05-07,37,Good,Ozone,06-001-0007,6
California,Alameda,6,1,2022-05-08,40,Good,Ozone,06-001-0007,6
California,Alameda,6,1,2022-05-09,39,Good,Ozone,06-001-0007,6
California,Alameda,6,1,2022-05-10,37,Good,Ozone,06-001-0007,6
California,Alameda,6,1,2022-05-11,35,Good,Ozone,06-001-0007,6
California,Alameda,6,1,2022-05-12,39,Good,Ozone,06-001-0007,6
California,Alameda,6,1,2022-05-13,38,Good,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-05-14,40,Good,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-05-15,32,Good,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-05-16,36,Good,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-05-17,55,Moderate,PM2.5,06-001-0015,6
California,Alameda,6,1,2022-05-18,59,Moderate,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-05-19,60,Moderate,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-05-20,53,Moderate,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-05-21,67,Moderate,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-05-22,64,Moderate,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-05-23,61,Moderate,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-05-24,80,Moderate,Ozone,06-001-0007,6
California,Alameda,6,1,2022-05-25,57,Moderate,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-05-26,45,Good,Ozone,06-001-0007,6
California,Alameda,6,1,2022-05-27,39,Good,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-05-28,32,Good,Ozone,06-001-0007,6
California,Alameda,6,1,2022-05-29,36,Good,Ozone,06-001-0007,6
California,Alameda,6,1,2022-05-30,52,Moderate,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-05-31,55,Moderate,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-06-01,57,Moderate,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-06-02,45,Good,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-06-03,23,Good,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-06-04,33,Good,Ozone,06-001-0007,6
California,Alameda,6,1,2022-06-05,23,Good,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-06-06,40,Good,Ozone,06-001-0007,6
California,Alameda,6,1,2022-06-07,52,Moderate,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-06-08,32,Good,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-06-09,57,Moderate,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-06-10,49,Good,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-06-11,30,Good,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-06-12,26,Good,Ozone,06-001-2001,6
California,Alameda,6,1,2022-06-13,39,Good,Ozone,06-001-0007,6
California,Alameda,6,1,2022-06-14,58,Moderate,PM2.5,06-001-0011,6
California,Alameda,6,1,2022-06-15,61,Moderate,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-06-16,45,Good,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-06-17,31,Good,Ozone,06-001-2001,6
California,Alameda,6,1,2022-06-18,34,Good,Ozone,06-001-0007,6
California,Alameda,6,1,2022-06-19,52,Moderate,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-06-20,54,Moderate,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-06-21,58,Moderate,Ozone,06-001-0007,6
California,Alameda,6,1,2022-06-22,74,Moderate,Ozone,06-001-0007,6
California,Alameda,6,1,2022-06-23,84,Moderate,Ozone,06-001-0007,6
California,Alameda,6,1,2022-06-24,58,Moderate,Ozone,06-001-0007,6
California,Alameda,6,1,2022-06-25,58,Moderate,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-06-26,47,Good,Ozone,06-001-0007,6
California,Alameda,6,1,2022-06-27,50,Good,PM2.5,06-001-0015,6
California,Alameda,6,1,2022-06-28,53,Moderate,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-06-29,53,Moderate,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-06-30,41,Good,PM2.5,06-001-0007,6
California,Alameda,6,1,2022-07-01,38,Good,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-07-02,24,Good,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-07-03,28,Good,Ozone,06-001-0007,6
California,Alameda,6,1,2022-07-04,81,Moderate,PM2.5,06-001-0009,6
California,Alameda,6,1,2022-07-05,62,Moderate,PM2.5,06-001-0015,6
California,Alameda,6,1,2022-07-06,20,Good,Ozone,06-001-0007,6
California,Alameda,6,1,2022-07-07,23,Good,Ozone,06-001-0007,6
California,Alameda,6,1,2022-07-08,28,Good,Ozone,06-001-0007,6
California,Alameda,6,1,2022-07-09,27,Good,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-07-10,48,Good,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-07-11,52,Moderate,PM2.5,06-001-0009,6
California,Alameda,6,1,2022-07-12,35,Good,PM2.5,06-001-0015,6
California,Alameda,6,1,2022-07-13,32,Good,Ozone,06-001-0007,6
California,Alameda,6,1,2022-07-14,57,Moderate,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-07-15,48,Good,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-07-16,54,Moderate,Ozone,06-001-0007,6
California,Alameda,6,1,2022-07-17,57,Moderate,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-07-18,60,Moderate,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-07-19,47,Good,PM2.5,06-001-0007,6
California,Alameda,6,1,2022-07-20,43,Good,Ozone,06-001-0007,6
California,Alameda,6,1,2022-07-21,40,Good,Ozone,06-001-0007,6
California,Alameda,6,1,2022-07-22,50,Good,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-07-23,39,Good,Ozone,06-001-0007,6
California,Alameda,6,1,2022-07-24,41,Good,Ozone,06-001-0007,6
California,Alameda,6,1,2022-07-25,35,Good,PM2.5,06-001-0015,6
California,Alameda,6,1,2022-07-26,39,Good,Ozone,06-001-0007,6
California,Alameda,6,1,2022-07-27,38,Good,Ozone,06-001-0007,6
California,Alameda,6,1,2022-07-28,24,Good,Ozone,06-001-0007,6
California,Alameda,6,1,2022-07-29,21,Good,Ozone,06-001-0012,6
California,Alameda,6,1,2022-07-30,22,Good,Ozone,06-001-0007,6
California,Alameda,6,1,2022-07-31,24,Good,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-08-01,38,Good,Ozone,06-001-0007,6
California,Alameda,6,1,2022-08-02,48,Good,Ozone,06-001-0007,6
California,Alameda,6,1,2022-08-03,53,Moderate,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-08-04,53,Moderate,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-08-05,32,Good,PM2.5,06-001-0007,6
California,Alameda,6,1,2022-08-06,30,Good,Ozone,06-001-0007,6
California,Alameda,6,1,2022-08-07,33,Good,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-08-08,34,Good,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-08-09,31,Good,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-08-10,32,Good,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-08-11,28,Good,Ozone,06-001-0007,6
California,Alameda,6,1,2022-08-12,42,Good,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-08-13,49,Good,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-08-14,62,Moderate,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-08-15,74,Moderate,PM2.5,06-001-0015,6
California,Alameda,6,1,2022-08-16,122,Unhealthy for Sensitive Groups,Ozone,06-001-0007,6
California,Alameda,6,1,2022-08-17,74,Moderate,Ozone,06-001-0007,6
California,Alameda,6,1,2022-08-18,54,Moderate,PM2.5,06-001-0007,6
California,Alameda,6,1,2022-08-19,43,Good,PM2.5,06-001-0015,6
California,Alameda,6,1,2022-08-20,53,Moderate,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-08-21,36,Good,PM2.5,06-001-0015,6
California,Alameda,6,1,2022-08-22,31,Good,Ozone,06-001-0007,6
California,Alameda,6,1,2022-08-23,41,Good,Ozone,06-001-0007,6
California,Alameda,6,1,2022-08-24,35,Good,Ozone,06-001-0007,6
California,Alameda,6,1,2022-08-25,36,Good,Ozone,06-001-0007,6
California,Alameda,6,1,2022-08-26,44,Good,Ozone,06-001-0007,6
California,Alameda,6,1,2022-08-27,44,Good,PM2.5,06-001-0007,6
California,Alameda,6,1,2022-08-28,62,Moderate,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-08-29,58,Moderate,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-08-30,64,Moderate,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-08-31,61,Moderate,Ozone,06-001-0007,6
California,Alameda,6,1,2022-09-01,100,Moderate,Ozone,06-001-0007,6
California,Alameda,6,1,2022-09-02,62,Moderate,PM2.5,06-001-0015,6
California,Alameda,6,1,2022-09-03,54,Moderate,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-09-04,58,Moderate,Ozone,06-001-0012,6
California,Alameda,6,1,2022-09-05,108,Unhealthy for Sensitive Groups,Ozone,06-001-2001,6
California,Alameda,6,1,2022-09-06,105,Unhealthy for Sensitive Groups,Ozone,06-001-0007,6
California,Alameda,6,1,2022-09-07,69,Moderate,PM2.5,06-001-0011,6
California,Alameda,6,1,2022-09-08,73,Moderate,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-09-09,80,Moderate,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-09-10,66,Moderate,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-09-11,62,Moderate,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-09-12,63,Moderate,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-09-13,38,Good,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-09-14,52,Moderate,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-09-15,51,Moderate,PM2.5,06-001-0015,6
California,Alameda,6,1,2022-09-16,51,Moderate,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-09-17,36,Good,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-09-18,26,Good,Ozone,06-001-2001,6
California,Alameda,6,1,2022-09-19,30,Good,Ozone,06-001-2001,6
California,Alameda,6,1,2022-09-20,33,Good,Ozone,06-001-0007,6
California,Alameda,6,1,2022-09-21,34,Good,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-09-22,42,Good,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-09-23,52,Moderate,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-09-24,71,Moderate,Ozone,06-001-0007,6
California,Alameda,6,1,2022-09-25,57,Moderate,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-09-26,52,Moderate,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-09-27,52,Moderate,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-09-28,32,Good,Ozone,06-001-0007,6
California,Alameda,6,1,2022-09-29,52,Moderate,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-09-30,53,Moderate,PM2.5,06-001-0011,6
California,Alameda,6,1,2022-10-01,36,Good,PM2.5,06-001-0009,6
California,Alameda,6,1,2022-10-02,46,Good,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-10-03,43,Good,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-10-04,49,Good,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-10-05,44,Good,Ozone,06-001-0015,6
California,Alameda,6,1,2022-10-06,67,Moderate,Ozone,06-001-0007,6
California,Alameda,6,1,2022-10-07,61,Moderate,Ozone,06-001-0007,6
California,Alameda,6,1,2022-10-08,61,Moderate,Ozone,06-001-0007,6
California,Alameda,6,1,2022-10-09,38,Good,PM2.5,06-001-0015,6
California,Alameda,6,1,2022-10-10,43,Good,PM2.5,06-001-0009,6
California,Alameda,6,1,2022-10-11,62,Moderate,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-10-12,57,Moderate,PM2.5,06-001-0007,6
California,Alameda,6,1,2022-10-13,37,Good,PM2.5,06-001-0015,6
California,Alameda,6,1,2022-10-14,52,Moderate,PM2.5,06-001-0015,6
California,Alameda,6,1,2022-10-15,55,Moderate,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-10-16,59,Moderate,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-10-17,55,Moderate,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-10-18,62,Moderate,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-10-19,57,Moderate,PM2.5,06-001-0011,6
California,Alameda,6,1,2022-10-20,58,Moderate,PM2.5,06-001-0009,6
California,Alameda,6,1,2022-10-21,64,Moderate,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-10-22,40,Good,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-10-23,32,Good,Ozone,06-001-2001,6
California,Alameda,6,1,2022-10-24,36,Good,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-10-25,43,Good,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-10-26,53,Moderate,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-10-27,52,Moderate,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-10-28,52,Moderate,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-10-29,53,Moderate,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-10-30,58,Moderate,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-10-31,58,Moderate,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-11-01,33,Good,Ozone,06-001-2001,6
California,Alameda,6,1,2022-11-02,35,Good,Ozone,06-001-2001,6
California,Alameda,6,1,2022-11-03,30,Good,Ozone,06-001-0007,6
California,Alameda,6,1,2022-11-04,36,Good,PM2.5,06-001-0009,6
California,Alameda,6,1,2022-11-05,28,Good,Ozone,06-001-0009,6
California,Alameda,6,1,2022-11-06,53,Moderate,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-11-07,34,Good,Ozone,06-001-0007,6
California,Alameda,6,1,2022-11-08,33,Good,Ozone,06-001-2001,6
California,Alameda,6,1,2022-11-09,32,Good,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-11-10,42,Good,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-11-11,55,Moderate,PM2.5,06-001-0011,6
California,Alameda,6,1,2022-11-12,45,Good,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-11-13,32,Good,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-11-14,43,Good,PM2.5,06-001-0007,6
California,Alameda,6,1,2022-11-15,55,Moderate,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-11-16,55,Moderate,PM2.5,06-001-0011,6
California,Alameda,6,1,2022-11-17,62,Moderate,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-11-18,64,Moderate,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-11-19,53,Moderate,PM2.5,06-001-0011,6
California,Alameda,6,1,2022-11-20,72,Moderate,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-11-21,64,Moderate,PM2.5,06-001-0011,6
California,Alameda,6,1,2022-11-22,66,Moderate,PM2.5,06-001-0011,6
California,Alameda,6,1,2022-11-23,59,Moderate,PM2.5,06-001-0011,6
California,Alameda,6,1,2022-11-24,75,Moderate,PM2.5,06-001-0007,6
California,Alameda,6,1,2022-11-25,84,Moderate,PM2.5,06-001-0011,6
California,Alameda,6,1,2022-11-26,62,Moderate,PM2.5,06-001-0007,6
California,Alameda,6,1,2022-11-27,67,Moderate,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-11-28,40,Good,PM2.5,06-001-0009,6
California,Alameda,6,1,2022-11-29,36,Good,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-11-30,48,Good,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-12-01,32,Good,Ozone,06-001-2001,6
California,Alameda,6,1,2022-12-02,47,Good,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-12-03,52,Moderate,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-12-04,35,Good,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-12-05,38,Good,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-12-06,32,Good,PM2.5,06-001-0009,6
California,Alameda,6,1,2022-12-07,54,Moderate,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-12-08,49,Good,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-12-09,36,Good,NO2,06-001-0012,6
California,Alameda,6,1,2022-12-10,33,Good,Ozone,06-001-2001,6
California,Alameda,6,1,2022-12-11,34,Good,Ozone,06-001-2001,6
California,Alameda,6,1,2022-12-12,31,Good,Ozone,06-001-0007,6
California,Alameda,6,1,2022-12-13,43,Good,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-12-14,55,Moderate,PM2.5,06-001-0007,6
California,Alameda,6,1,2022-12-15,56,Moderate,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-12-16,70,Moderate,PM2.5,06-001-0007,6
California,Alameda,6,1,2022-12-17,71,Moderate,PM2.5,06-001-0007,6
California,Alameda,6,1,2022-12-18,81,Moderate,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-12-19,74,Moderate,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-12-20,79,Moderate,PM2.5,06-001-0015,6
California,Alameda,6,1,2022-12-21,75,Moderate,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-12-22,101,Unhealthy for Sensitive Groups,PM2.5,06-001-0012,6
California,Alameda,6,1,2022-12-23,94,Moderate,PM2.5,06-001-0012,6
