State Name,county Name,State Code,County Code,Date,AQI,Category,Defining Parameter,Defining Site,Number of Sites Reporting
California,Alameda,6,1,2018-02-20,42,Good,PM2.5,06-001-0012,6
California,Alameda,6,1,2018-02-21,53,Moderate,PM2.5,06-001-0011,6
California,Alameda,6,1,2018-02-22,47,Good,PM2.5,06-001-0012,6
California,Alameda,6,1,2018-02-23,48,Good,PM2.5,06-001-0011,6
California,Alameda,6,1,2018-02-24,55,Moderate,PM2.5,06-001-0011,6
California,Alameda,6,1,2018-02-25,56,Moderate,PM2.5,06-001-0012,6
California,Alameda,6,1,2018-02-26,43,Good,PM2.5,06-001-0011,6
California,Alameda,6,1,2018-02-27,48,Good,PM2.5,06-001-0011,6
California,Alameda,6,1,2018-02-28,52,Moderate,PM2.5,06-001-0011,6
California,Alameda,6,1,2018-03-01,53,Moderate,PM2.5,06-001-0011,6
California,Alameda,6,1,2018-03-02,44,Good,PM2.5,06-001-0012,6
California,Alameda,6,1,2018-03-03,43,Good,PM2.5,06-001-0011,6
California,Alameda,6,1,2018-03-04,46,Good,PM2.5,06-001-0012,6
California,Alameda,6,1,2018-03-05,37,Good,PM2.5,06-001-0011,6
California,Alameda,6,1,2018-03-06,58,Moderate,PM2.5,06-001-0012,6
California,Alameda,6,1,2018-03-07,58,Moderate,PM2.5,06-001-0011,6
California,Alameda,6,1,2018-03-08,37,Good,PM2.5,06-001-0012,5
California,Alameda,6,1,2018-03-09,56,Moderate,PM2.5,06-001-0012,6
California,Alameda,6,1,2018-03-10,62,Moderate,PM2.5,06-001-0012,6
California,Alameda,6,1,2018-03-11,69,Moderate,PM2.5,06-001-0011,6
California,Alameda,6,1,2018-03-12,58,Moderate,PM2.5,06-001-0011,6
California,Alameda,6,1,2018-03-13,41,Good,PM2.5,06-001-0011,6
California,Alameda,6,1,2018-03-14,43,Good,PM2.5,06-001-0011,6
California,Alameda,6,1,2018-03-15,50,Good,PM2.5,06-001-0011,6
California,Alameda,6,1,2018-03-16,38,Good,Ozone,06-001-2001,6
California,Alameda,6,1,2018-03-17,46,Good,PM2.5,06-001-0011,6
California,Alameda,6,1,2018-03-18,57,Moderate,PM2.5,06-001-0011,6
California,Alameda,6,1,2018-03-19,56,Moderate,PM2.5,06-001-0011,6
California,Alameda,6,1,2018-03-20,55,Moderate,PM2.5,06-001-0011,6
California,Alameda,6,1,2018-03-21,34,Good,PM2.5,06-001-0011,6
California,Alameda,6,1,2018-03-22,49,Good,PM2.5,06-001-0012,6
California,Alameda,6,1,2018-03-23,47,Good,PM2.5,06-001-0011,6
California,Alameda,6,1,2018-03-24,51,Moderate,PM2.5,06-001-0011,6
California,Alameda,6,1,2018-03-25,44,Good,PM2.5,06-001-0011,6
California,Alameda,6,1,2018-03-26,42,Good,PM2.5,06-001-0012,6
California,Alameda,6,1,2018-03-27,58,Moderate,PM2.5,06-001-0012,6
California,Alameda,6,1,2018-03-28,63,Moderate,PM2.5,06-001-0011,6
California,Alameda,6,1,2018-03-29,65,Moderate,PM2.5,06-001-0011,6
California,Alameda,6,1,2018-03-30,65,Moderate,PM2.5,06-001-0011,6
California,Alameda,6,1,2018-03-31,63,Moderate,PM2.5,06-001-0011,6
California,Alameda,6,1,2018-04-01,64,Moderate,PM2.5,06-001-0012,7
California,Alameda,6,1,2018-04-02,61,Moderate,PM2.5,06-001-0012,7
California,Alameda,6,1,2018-04-03,63,Moderate,PM2.5,06-001-0012,7
California,Alameda,6,1,2018-04-04,55,Moderate,PM2.5,06-001-0011,7
California,Alameda,6,1,2018-04-05,53,Moderate,PM2.5,06-001-0011,7
California,Alameda,6,1,2018-04-06,36,Good,PM2.5,06-001-0011,7
California,Alameda,6,1,2018-04-07,55,Moderate,PM2.5,06-001-0012,7
California,Alameda,6,1,2018-04-08,57,Moderate,PM2.5,06-001-0012,7
California,Alameda,6,1,2018-04-09,61,Moderate,PM2.5,06-001-0012,7
California,Alameda,6,1,2018-04-10,56,Moderate,PM2.5,06-001-0011,7
California,Alameda,6,1,2018-04-11,51,Moderate,PM2.5,06-001-0012,7
California,Alameda,6,1,2018-04-12,52,Moderate,PM2.5,06-001-0012,7
California,Alameda,6,1,2018-04-13,55,Moderate,PM2.5,06-001-0012,7
California,Alameda,6,1,2018-04-14,64,Moderate,PM2.5,06-001-0012,7
California,Alameda,6,1,2018-04-15,60,Moderate,PM2.5,06-001-0012,7
California,Alameda,6,1,2018-04-16,43,Good,Ozone,06-001-2001,7
California,Alameda,6,1,2018-04-17,44,Good,PM2.5,06-001-0011,7
California,Alameda,6,1,2018-04-18,48,Good,PM2.5,06-001-0011,7
California,Alameda,6,1,2018-04-19,59,Moderate,PM2.5,06-001-0011,7
California,Alameda,6,1,2018-04-20,68,Moderate,PM2.5,06-001-0011,7
California,Alameda,6,1,2018-04-21,65,Moderate,PM2.5,06-001-0011,7
California,Alameda,6,1,2018-04-22,71,Moderate,PM2.5,06-001-0011,7
California,Alameda,6,1,2018-04-23,70,Moderate,PM2.5,06-001-0012,7
California,Alameda,6,1,2018-04-24,65,Moderate,PM2.5,06-001-0012,7
California,Alameda,6,1,2018-04-25,58,Moderate,PM2.5,06-001-0012,7
California,Alameda,6,1,2018-04-26,56,Moderate,PM2.5,06-001-0012,7
California,Alameda,6,1,2018-04-27,52,Moderate,PM2.5,06-001-0012,7
California,Alameda,6,1,2018-04-28,47,Good,Ozone,06-001-0007,7
California,Alameda,6,1,2018-04-29,42,Good,Ozone,06-001-0007,7
California,Alameda,6,1,2018-04-30,53,Moderate,PM2.5,06-001-0013,7
California,Alameda,6,1,2018-05-01,59,Moderate,PM2.5,06-001-0011,7
California,Alameda,6,1,2018-05-02,56,Moderate,PM2.5,06-001-0013,7
California,Alameda,6,1,2018-05-03,49,Good,PM2.5,06-001-0012,7
California,Alameda,6,1,2018-05-04,57,Moderate,PM2.5,06-001-0015,7
California,Alameda,6,1,2018-05-05,53,Moderate,PM2.5,06-001-0015,7
California,Alameda,6,1,2018-05-06,39,Good,PM2.5,06-001-0015,7
California,Alameda,6,1,2018-05-07,51,Moderate,PM2.5,06-001-0015,7
California,Alameda,6,1,2018-05-08,44,Good,PM2.5,06-001-0015,7
California,Alameda,6,1,2018-05-09,43,Good,PM2.5,06-001-0015,7
California,Alameda,6,1,2018-05-10,57,Moderate,PM2.5,06-001-0015,7
California,Alameda,6,1,2018-05-11,61,Moderate,PM2.5,06-001-0013,7
California,Alameda,6,1,2018-05-12,56,Moderate,PM2.5,06-001-0011,7
California,Alameda,6,1,2018-05-13,55,Moderate,PM2.5,06-001-0015,7
California,Alameda,6,1,2018-05-14,36,Good,PM2.5,06-001-0015,7
California,Alameda,6,1,2018-05-15,36,Good,Ozone,06-001-0007,7
California,Alameda,6,1,2018-05-16,37,Good,Ozone,06-001-0007,7
California,Alameda,6,1,2018-05-17,46,Good,PM2.5,06-001-0015,7
California,Alameda,6,1,2018-05-18,49,Good,PM2.5,06-001-0015,7
California,Alameda,6,1,2018-05-19,53,Moderate,PM2.5,06-001-0015,7
California,Alameda,6,1,2018-05-20,55,Moderate,PM2.5,06-001-0011,7
California,Alameda,6,1,2018-05-21,59,Moderate,PM2.5,06-001-0015,7
California,Alameda,6,1,2018-05-22,48,Good,PM2.5,06-001-0015,7
California,Alameda,6,1,2018-05-23,35,Good,PM2.5,06-001-0015,7
California,Alameda,6,1,2018-05-24,41,Good,PM2.5,06-001-0015,7
California,Alameda,6,1,2018-05-25,33,Good,PM2.5,06-001-0011,7
California,Alameda,6,1,2018-05-26,55,Moderate,PM2.5,06-001-0011,7
California,Alameda,6,1,2018-05-27,63,Moderate,PM2.5,06-001-0011,7
California,Alameda,6,1,2018-05-28,76,Moderate,PM2.5,06-001-0011,7
California,Alameda,6,1,2018-05-29,76,Moderate,PM2.5,06-001-0011,7
California,Alameda,6,1,2018-05-30,65,Moderate,PM2.5,06-001-0011,7
California,Alameda,6,1,2018-05-31,58,Moderate,PM2.5,06-001-0011,7
California,Alameda,6,1,2018-06-01,58,Moderate,PM2.5,06-001-0011,7
California,Alameda,6,1,2018-06-02,67,Moderate,Ozone,06-001-0011,7
California,Alameda,6,1,2018-06-03,75,Moderate,PM2.5,06-001-0011,7
California,Alameda,6,1,2018-06-04,60,Moderate,PM2.5,06-001-0015,7
California,Alameda,6,1,2018-06-05,57,Moderate,PM2.5,06-001-0012,7
California,Alameda,6,1,2018-06-06,53,Moderate,PM2.5,06-001-0015,7
California,Alameda,6,1,2018-06-07,52,Moderate,PM2.5,06-001-0011,7
California,Alameda,6,1,2018-06-08,54,Moderate,PM2.5,06-001-0015,7
California,Alameda,6,1,2018-06-09,47,Good,PM2.5,06-001-0015,7
California,Alameda,6,1,2018-06-10,52,Moderate,PM2.5,06-001-0015,7
California,Alameda,6,1,2018-06-11,52,Moderate,PM2.5,06-001-0015,7
California,Alameda,6,1,2018-06-12,63,Moderate,PM2.5,06-001-0012,7
California,Alameda,6,1,2018-06-13,62,Moderate,PM2.5,06-001-0015,7
California,Alameda,6,1,2018-06-14,61,Moderate,PM2.5,06-001-0015,7
California,Alameda,6,1,2018-06-15,59,Moderate,PM2.5,06-001-0015,7
California,Alameda,6,1,2018-06-16,56,Moderate,PM2.5,06-001-0015,7
California,Alameda,6,1,2018-06-17,55,Moderate,PM2.5,06-001-0013,7
California,Alameda,6,1,2018-06-18,59,Moderate,PM2.5,06-001-0015,7
California,Alameda,6,1,2018-06-19,55,Moderate,PM2.5,06-001-0015,7
California,Alameda,6,1,2018-06-20,52,Moderate,PM2.5,06-001-0015,7
California,Alameda,6,1,2018-06-21,87,Moderate,PM2.5,06-001-0013,7
California,Alameda,6,1,2018-06-22,97,Moderate,Ozone,06-001-0007,7
California,Alameda,6,1,2018-06-23,68,Moderate,PM2.5,06-001-0013,7
California,Alameda,6,1,2018-06-24,57,Moderate,PM2.5,06-001-0015,7
California,Alameda,6,1,2018-06-25,52,Moderate,PM2.5,06-001-0011,7
California,Alameda,6,1,2018-06-26,63,Moderate,PM2.5,06-001-0012,7
California,Alameda,6,1,2018-06-27,64,Moderate,PM2.5,06-001-0015,7
California,Alameda,6,1,2018-06-28,63,Moderate,PM2.5,06-001-0012,7
California,Alameda,6,1,2018-06-29,65,Moderate,PM2.5,06-001-0012,7
California,Alameda,6,1,2018-06-30,66,Moderate,PM2.5,06-001-0011,7
California,Alameda,6,1,2018-07-01,48,Good,PM2.5,06-001-0015,7
California,Alameda,6,1,2018-07-02,52,Moderate,PM2.5,06-001-0015,7
California,Alameda,6,1,2018-07-03,62,Moderate,PM2.5,06-001-0012,7
California,Alameda,6,1,2018-07-04,74,Moderate,PM2.5,06-001-0009,7
California,Alameda,6,1,2018-07-05,55,Moderate,PM2.5,06-001-0015,7
California,Alameda,6,1,2018-07-06,59,Moderate,PM2.5,06-001-0012,7
California,Alameda,6,1,2018-07-07,56,Moderate,PM2.5,06-001-0012,7
California,Alameda,6,1,2018-07-08,57,Moderate,PM2.5,06-001-0012,7
California,Alameda,6,1,2018-07-09,59,Moderate,PM2.5,06-001-0012,7
California,Alameda,6,1,2018-07-10,57,Moderate,PM2.5,06-001-0012,7
California,Alameda,6,1,2018-07-11,51,Moderate,PM2.5,06-001-0015,7
California,Alameda,6,1,2018-07-12,50,Good,PM2.5,06-001-0015,7
California,Alameda,6,1,2018-07-13,52,Moderate,PM2.5,06-001-0012,7
California,Alameda,6,1,2018-07-14,33,Good,PM2.5,06-001-0011,7
California,Alameda,6,1,2018-07-15,53,Moderate,PM2.5,06-001-0012,7
California,Alameda,6,1,2018-07-16,55,Moderate,PM2.5,06-001-0012,7
California,Alameda,6,1,2018-07-17,57,Moderate,PM2.5,06-001-0015,7
California,Alameda,6,1,2018-07-18,74,Moderate,Ozone,06-001-0007,7
California,Alameda,6,1,2018-07-19,64,Moderate,Ozone,06-001-0007,7
California,Alameda,6,1,2018-07-20,59,Moderate,PM2.5,06-001-0011,7
California,Alameda,6,1,2018-07-21,52,Moderate,PM2.5,06-001-0011,7
California,Alameda,6,1,2018-07-22,53,Moderate,PM2.5,06-001-0011,7
California,Alameda,6,1,2018-07-23,57,Moderate,PM2.5,06-001-0012,7
California,Alameda,6,1,2018-07-24,61,Moderate,PM2.5,06-001-0012,7
California,Alameda,6,1,2018-07-25,62,Moderate,PM2.5,06-001-0015,7
California,Alameda,6,1,2018-07-26,56,Moderate,PM2.5,06-001-0015,7
California,Alameda,6,1,2018-07-27,56,Moderate,PM2.5,06-001-0015,7
California,Alameda,6,1,2018-07-28,46,Good,PM2.5,06-001-0011,7
California,Alameda,6,1,2018-07-29,47,Good,PM2.5,06-001-0015,7
California,Alameda,6,1,2018-07-30,55,Moderate,PM2.5,06-001-0011,7
California,Alameda,6,1,2018-07-31,57,Moderate,PM2.5,06-001-0007,7
California,Alameda,6,1,2018-08-01,52,Moderate,PM2.5,06-001-0015,7
California,Alameda,6,1,2018-08-02,54,Moderate,PM2.5,06-001-0015,7
California,Alameda,6,1,2018-08-03,101,Unhealthy for Sensitive Groups,Ozone,06-001-0007,7
California,Alameda,6,1,2018-08-04,61,Moderate,PM2.5,06-001-0012,7
California,Alameda,6,1,2018-08-05,54,Moderate,PM2.5,06-001-0011,7
California,Alameda,6,1,2018-08-06,54,Moderate,PM2.5,06-001-0015,7
California,Alameda,6,1,2018-08-07,53,Moderate,PM2.5,06-001-0015,7
California,Alameda,6,1,2018-08-08,97,Moderate,Ozone,06-001-0007,7
California,Alameda,6,1,2018-08-09,126,Unhealthy for Sensitive Groups,Ozone,06-001-0007,7
California,Alameda,6,1,2018-08-10,60,Moderate,PM2.5,06-001-0015,7
California,Alameda,6,1,2018-08-11,55,Moderate,PM2.5,06-001-0011,7
California,Alameda,6,1,2018-08-12,64,Moderate,PM2.5,06-001-0011,7
California,Alameda,6,1,2018-08-13,66,Moderate,PM2.5,06-001-0015,7
California,Alameda,6,1,2018-08-14,52,Moderate,PM2.5,06-001-0015,7
California,Alameda,6,1,2018-08-15,69,Moderate,PM2.5,06-001-0012,7
California,Alameda,6,1,2018-08-16,76,Moderate,PM2.5,06-001-0015,7
California,Alameda,6,1,2018-08-17,69,Moderate,PM2.5,06-001-0015,7
California,Alameda,6,1,2018-08-18,119,Unhealthy for Sensitive Groups,Ozone,06-001-0007,7
California,Alameda,6,1,2018-08-19,92,Moderate,PM2.5,06-001-0015,7
California,Alameda,6,1,2018-08-20,87,Moderate,PM2.5,06-001-0015,7
California,Alameda,6,1,2018-08-21,67,Moderate,PM2.5,06-001-0012,7
California,Alameda,6,1,2018-08-22,93,Moderate,PM2.5,06-001-0012,7
California,Alameda,6,1,2018-08-23,133,Unhealthy for Sensitive Groups,PM2.5,06-001-0012,7
California,Alameda,6,1,2018-08-24,81,Moderate,PM2.5,06-001-0015,7
California,Alameda,6,1,2018-08-25,73,Moderate,PM2.5,06-001-0011,7
California,Alameda,6,1,2018-08-26,66,Moderate,PM2.5,06-001-0012,7
California,Alameda,6,1,2018-08-27,65,Moderate,PM2.5,06-001-0012,7
California,Alameda,6,1,2018-08-28,48,Good,PM2.5,06-001-0012,7
California,Alameda,6,1,2018-08-29,59,Moderate,PM2.5,06-001-0012,7
California,Alameda,6,1,2018-08-30,62,Moderate,PM2.5,06-001-0012,7
California,Alameda,6,1,2018-08-31,54,Moderate,PM2.5,06-001-0012,7
California,Alameda,6,1,2018-09-01,60,Moderate,PM2.5,06-001-0011,7
California,Alameda,6,1,2018-09-02,72,Moderate,PM2.5,06-001-0011,7
California,Alameda,6,1,2018-09-03,74,Moderate,PM2.5,06-001-0011,7
California,Alameda,6,1,2018-09-04,72,Moderate,PM2.5,06-001-0011,7
California,Alameda,6,1,2018-09-05,68,Moderate,PM2.5,06-001-0015,7
California,Alameda,6,1,2018-09-06,67,Moderate,PM2.5,06-001-0015,7
California,Alameda,6,1,2018-09-07,66,Moderate,PM2.5,06-001-0015,7
California,Alameda,6,1,2018-09-08,57,Moderate,PM2.5,06-001-0015,7
California,Alameda,6,1,2018-09-09,59,Moderate,PM2.5,06-001-0015,7
California,Alameda,6,1,2018-09-10,60,Moderate,PM2.5,06-001-0011,7
California,Alameda,6,1,2018-09-11,62,Moderate,PM2.5,06-001-0015,7
California,Alameda,6,1,2018-09-12,56,Moderate,PM2.5,06-001-0011,7
California,Alameda,6,1,2018-09-13,54,Moderate,PM2.5,06-001-0012,7
California,Alameda,6,1,2018-09-14,52,Moderate,PM2.5,06-001-0012,7
California,Alameda,6,1,2018-09-15,41,Good,PM2.5,06-001-0015,7
California,Alameda,6,1,2018-09-16,45,Good,PM2.5,06-001-0015,7
California,Alameda,6,1,2018-09-17,47,Good,PM2.5,06-001-0012,7
California,Alameda,6,1,2018-09-18,57,Moderate,PM2.5,06-001-0015,7
California,Alameda,6,1,2018-09-19,64,Moderate,PM2.5,06-001-0012,7
California,Alameda,6,1,2018-09-20,69,Moderate,PM2.5,06-001-0011,7
California,Alameda,6,1,2018-09-21,80,Moderate,Ozone,06-001-0007,7
California,Alameda,6,1,2018-09-22,62,Moderate,PM2.5,06-001-0015,7
California,Alameda,6,1,2018-09-23,62,Moderate,PM2.5,06-001-0011,7
California,Alameda,6,1,2018-09-24,72,Moderate,PM2.5,06-001-0011,7
California,Alameda,6,1,2018-09-25,79,Moderate,PM2.5,06-001-0011,7
California,Alameda,6,1,2018-09-26,74,Moderate,Ozone,06-001-0007,7
California,Alameda,6,1,2018-09-27,67,Moderate,Ozone,06-001-0015,7
California,Alameda,6,1,2018-09-28,61,Moderate,PM2.5,06-001-0015,7
California,Alameda,6,1,2018-09-29,52,Moderate,PM2.5,06-001-0012,7
California,Alameda,6,1,2018-09-30,51,Moderate,PM2.5,06-001-0015,7
California,Alameda,6,1,2018-10-01,58,Moderate,PM2.5,06-001-0011,7
California,Alameda,6,1,2018-10-02,58,Moderate,PM2.5,06-001-0011,7
California,Alameda,6,1,2018-10-03,52,Moderate,PM2.5,06-001-0011,7
California,Alameda,6,1,2018-10-04,45,Good,PM2.5,06-001-0015,7
California,Alameda,6,1,2018-10-05,52,Moderate,PM2.5,06-001-0015,7
California,Alameda,6,1,2018-10-06,51,Moderate,PM2.5,06-001-0015,7
California,Alameda,6,1,2018-10-07,67,Moderate,PM2.5,06-001-0015,7
California,Alameda,6,1,2018-10-08,51,Moderate,PM2.5,06-001-0015,7
California,Alameda,6,1,2018-10-09,55,Moderate,PM2.5,06-001-0012,7
California,Alameda,6,1,2018-10-10,54,Moderate,PM2.5,06-001-0012,7
California,Alameda,6,1,2018-10-11,56,Moderate,PM2.5,06-001-0012,7
California,Alameda,6,1,2018-10-12,54,Moderate,PM2.5,06-001-0012,7
California,Alameda,6,1,2018-10-13,59,Moderate,PM2.5,06-001-0011,7
California,Alameda,6,1,2018-10-14,63,Moderate,PM2.5,06-001-0011,7
California,Alameda,6,1,2018-10-15,40,Good,Ozone,06-001-0007,7
California,Alameda,6,1,2018-10-16,51,Moderate,PM2.5,06-001-0015,7
California,Alameda,6,1,2018-10-17,72,Moderate,PM2.5,06-001-0011,7
California,Alameda,6,1,2018-10-18,71,Moderate,PM2.5,06-001-0015,7
California,Alameda,6,1,2018-10-19,77,Moderate,Ozone,06-001-0007,7
California,Alameda,6,1,2018-10-20,74,Moderate,PM2.5,06-001-0011,7
California,Alameda,6,1,2018-10-21,68,Moderate,PM2.5,06-001-0011,7
California,Alameda,6,1,2018-10-22,60,Moderate,PM2.5,06-001-0011,7
California,Alameda,6,1,2018-10-23,54,Moderate,PM2.5,06-001-0011,7
California,Alameda,6,1,2018-10-24,54,Moderate,PM2.5,06-001-0011,7
California,Alameda,6,1,2018-10-25,61,Moderate,PM2.5,06-001-0011,7
California,Alameda,6,1,2018-10-26,57,Moderate,PM2.5,06-001-0011,7
California,Alameda,6,1,2018-10-27,52,Moderate,PM2.5,06-001-0011,7
California,Alameda,6,1,2018-10-28,47,Good,PM2.5,06-001-0011,7
California,Alameda,6,1,2018-10-29,46,Good,PM2.5,06-001-0011,7
California,Alameda,6,1,2018-10-30,53,Moderate,PM2.5,06-001-0011,7
California,Alameda,6,1,2018-10-31,63,Moderate,PM2.5,06-001-0011,7
California,Alameda,6,1,2018-11-01,62,Moderate,PM2.5,06-001-0011,7
California,Alameda,6,1,2018-11-02,55,Moderate,PM2.5,06-001-0009,7
California,Alameda,6,1,2018-11-03,54,Moderate,PM2.5,06-001-0009,7
California,Alameda,6,1,2018-11-04,57,Moderate,PM2.5,06-001-0012,7
California,Alameda,6,1,2018-11-05,51,Moderate,PM2.5,06-001-0012,7
California,Alameda,6,1,2018-11-06,60,Moderate,PM2.5,06-001-0013,7
California,Alameda,6,1,2018-11-07,58,Moderate,PM2.5,06-001-0013,7
California,Alameda,6,1,2018-11-08,93,Moderate,PM2.5,06-001-0009,7
California,Alameda,6,1,2018-11-09,174,Unhealthy,PM2.5,06-001-0009,7
California,Alameda,6,1,2018-11-10,190,Unhealthy,PM2.5,06-001-0011,7
California,Alameda,6,1,2018-11-11,173,Unhealthy,PM2.5,06-001-0011,7
California,Alameda,6,1,2018-11-12,173,Unhealthy,PM2.5,06-001-0011,7
California,Alameda,6,1,2018-11-13,165,Unhealthy,PM2.5,06-001-0011,7
California,Alameda,6,1,2018-11-14,198,Unhealthy,PM2.5,06-001-0007,7
California,Alameda,6,1,2018-11-15,228,Very Unhealthy,PM2.5,06-001-0009,7
California,Alameda,6,1,2018-11-16,248,Very Unhealthy,PM2.5,06-001-0007,7
California,Alameda,6,1,2018-11-17,209,Very Unhealthy,PM2.5,06-001-0007,7
California,Alameda,6,1,2018-11-18,185,Unhealthy,PM2.5,06-001-0007,7
California,Alameda,6,1,2018-11-19,177,Unhealthy,PM2.5,06-001-0009,7
California,Alameda,6,1,2018-11-20,157,Unhealthy,PM2.5,06-001-0015,7
California,Alameda,6,1,2018-11-21,85,Moderate,PM2.5,06-001-0015,7
California,Alameda,6,1,2018-11-22,32,Good,Ozone,06-001-2001,7
California,Alameda,6,1,2018-11-23,30,Good,PM2.5,06-001-0013,7
California,Alameda,6,1,2018-11-24,37,Good,PM2.5,06-001-0013,7
California,Alameda,6,1,2018-11-25,53,Moderate,PM2.5,06-001-0013,7
California,Alameda,6,1,2018-11-26,57,Moderate,PM2.5,06-001-0013,7
California,Alameda,6,1,2018-11-27,55,Moderate,PM2.5,06-001-0012,7
California,Alameda,6,1,2018-11-28,46,Good,PM2.5,06-001-0013,7
California,Alameda,6,1,2018-11-29,53,Moderate,PM2.5,06-001-0013,7
California,Alameda,6,1,2018-11-30,43,Good,PM2.5,06-001-0013,7
California,Alameda,6,1,2018-12-01,39,Good,PM2.5,06-001-0013,7
California,Alameda,6,1,2018-12-02,39,Good,PM2.5,06-001-0007,7
California,Alameda,6,1,2018-12-03,41,Good,PM2.5,06-001-0013,7
California,Alameda,6,1,2018-12-04,57,Moderate,PM2.5,06-001-0015,7
California,Alameda,6,1,2018-12-05,43,Good,PM2.5,06-001-0015,7
California,Alameda,6,1,2018-12-06,55,Moderate,PM2.5,06-001-0013,7
California,Alameda,6,1,2018-12-07,59,Moderate,PM2.5,06-001-0013,7
California,Alameda,6,1,2018-12-08,74,Moderate,PM2.5,06-001-0013,7
California,Alameda,6,1,2018-12-09,82,Moderate,PM2.5,06-001-0011,7
California,Alameda,6,1,2018-12-10,77,Moderate,PM2.5,06-001-0013,7
California,Alameda,6,1,2018-12-11,60,Moderate,PM2.5,06-001-0011,7
California,Alameda,6,1,2018-12-12,60,Moderate,PM2.5,06-001-0013,7
California,Alameda,6,1,2018-12-13,66,Moderate,PM2.5,06-001-0007,7
California,Alameda,6,1,2018-12-14,68,Moderate,PM2.5,06-001-0013,7
California,Alameda,6,1,2018-12-15,56,Moderate,PM2.5,06-001-0013,7
