State Name,county Name,State Code,County Code,Date,AQI,Category,Defining Parameter,Defining Site,Number of Sites Reporting
California,Alameda,6,1,2021-05-05,60,Moderate,PM2.5,06-001-0013,7
California,Alameda,6,1,2021-05-06,52,Moderate,PM2.5,06-001-0013,7
California,Alameda,6,1,2021-05-07,63,Moderate,PM2.5,06-001-0013,7
California,Alameda,6,1,2021-05-08,68,Moderate,PM2.5,06-001-0013,7
California,Alameda,6,1,2021-05-09,72,Moderate,PM2.5,06-001-0013,7
California,Alameda,6,1,2021-05-10,73,Moderate,PM2.5,06-001-0013,7
California,Alameda,6,1,2021-05-11,64,Moderate,Ozone,06-001-0007,7
California,Alameda,6,1,2021-05-12,54,Moderate,Ozone,06-001-0013,7
California,Alameda,6,1,2021-05-13,41,Good,PM2.5,06-001-0013,7
California,Alameda,6,1,2021-05-14,56,Moderate,PM2.5,06-001-0013,7
California,Alameda,6,1,2021-05-15,58,Moderate,PM2.5,06-001-0013,7
California,Alameda,6,1,2021-05-16,46,Good,PM2.5,06-001-0013,6
California,Alameda,6,1,2021-05-17,42,Good,PM2.5,06-001-0013,7
California,Alameda,6,1,2021-05-18,57,Moderate,PM2.5,06-001-0013,7
California,Alameda,6,1,2021-05-19,58,Moderate,PM2.5,06-001-0013,7
California,Alameda,6,1,2021-05-20,49,Good,PM2.5,06-001-0013,7
California,Alameda,6,1,2021-05-21,57,Moderate,PM2.5,06-001-0013,7
California,Alameda,6,1,2021-05-22,66,Moderate,PM2.5,06-001-0013,7
California,Alameda,6,1,2021-05-23,54,Moderate,PM2.5,06-001-0013,7
California,Alameda,6,1,2021-05-24,53,Moderate,PM2.5,06-001-0013,7
California,Alameda,6,1,2021-05-25,53,Moderate,PM2.5,06-001-0013,7
California,Alameda,6,1,2021-05-26,61,Moderate,PM2.5,06-001-0013,7
California,Alameda,6,1,2021-05-27,56,Moderate,PM2.5,06-001-0013,7
California,Alameda,6,1,2021-05-28,63,Moderate,PM2.5,06-001-0013,7
California,Alameda,6,1,2021-05-29,65,Moderate,PM2.5,06-001-0013,7
California,Alameda,6,1,2021-05-30,70,Moderate,PM2.5,06-001-0013,7
California,Alameda,6,1,2021-05-31,69,Moderate,PM2.5,06-001-0013,7
California,Alameda,6,1,2021-06-01,55,Moderate,PM2.5,06-001-0007,7
California,Alameda,6,1,2021-06-02,35,Good,PM2.5,06-001-0013,7
California,Alameda,6,1,2021-06-03,52,Moderate,PM2.5,06-001-0013,7
California,Alameda,6,1,2021-06-04,59,Moderate,PM2.5,06-001-0013,7
California,Alameda,6,1,2021-06-05,65,Moderate,PM2.5,06-001-0013,7
California,Alameda,6,1,2021-06-06,69,Moderate,PM2.5,06-001-0013,7
California,Alameda,6,1,2021-06-07,57,Moderate,PM2.5,06-001-0013,7
California,Alameda,6,1,2021-06-08,49,Good,PM2.5,06-001-0013,7
California,Alameda,6,1,2021-06-09,34,Good,PM2.5,06-001-0013,7
California,Alameda,6,1,2021-06-10,36,Good,PM2.5,06-001-0013,7
California,Alameda,6,1,2021-06-11,33,Good,Ozone,06-001-0007,7
California,Alameda,6,1,2021-06-12,27,Good,Ozone,06-001-0007,7
California,Alameda,6,1,2021-06-13,23,Good,PM2.5,06-001-0012,7
California,Alameda,6,1,2021-06-14,32,Good,Ozone,06-001-0007,7
California,Alameda,6,1,2021-06-15,47,Good,PM2.5,06-001-0013,7
California,Alameda,6,1,2021-06-16,62,Moderate,PM2.5,06-001-0013,7
California,Alameda,6,1,2021-06-17,101,Unhealthy for Sensitive Groups,Ozone,06-001-0007,7
California,Alameda,6,1,2021-06-18,151,Unhealthy,Ozone,06-001-0007,7
California,Alameda,6,1,2021-06-19,77,Moderate,Ozone,06-001-0007,7
California,Alameda,6,1,2021-06-20,54,Moderate,PM2.5,06-001-0015,7
California,Alameda,6,1,2021-06-21,41,Good,PM2.5,06-001-0013,7
California,Alameda,6,1,2021-06-22,31,Good,Ozone,06-001-0007,7
California,Alameda,6,1,2021-06-23,30,Good,Ozone,06-001-0007,7
California,Alameda,6,1,2021-06-24,26,Good,Ozone,06-001-0007,7
California,Alameda,6,1,2021-06-25,31,Good,Ozone,06-001-0007,7
California,Alameda,6,1,2021-06-26,37,Good,Ozone,06-001-0007,7
California,Alameda,6,1,2021-06-27,23,Good,Ozone,06-001-0007,7
California,Alameda,6,1,2021-06-28,25,Good,PM2.5,06-001-0013,7
California,Alameda,6,1,2021-06-29,52,Moderate,PM2.5,06-001-0013,7
California,Alameda,6,1,2021-06-30,42,Good,PM2.5,06-001-0013,7
California,Alameda,6,1,2021-07-01,37,Good,PM2.5,06-001-0013,7
California,Alameda,6,1,2021-07-02,31,Good,Ozone,06-001-0007,7
California,Alameda,6,1,2021-07-03,31,Good,Ozone,06-001-0007,7
California,Alameda,6,1,2021-07-04,59,Moderate,PM2.5,06-001-0009,7
California,Alameda,6,1,2021-07-05,51,Moderate,PM2.5,06-001-0007,7
California,Alameda,6,1,2021-07-06,31,Good,PM2.5,06-001-0013,7
California,Alameda,6,1,2021-07-07,53,Moderate,PM2.5,06-001-0013,7
California,Alameda,6,1,2021-07-08,71,Moderate,Ozone,06-001-0007,7
California,Alameda,6,1,2021-07-09,77,Moderate,Ozone,06-001-0007,7
California,Alameda,6,1,2021-07-10,64,Moderate,Ozone,06-001-0007,7
California,Alameda,6,1,2021-07-11,60,Moderate,PM2.5,06-001-0013,7
California,Alameda,6,1,2021-07-12,52,Moderate,PM2.5,06-001-0013,7
California,Alameda,6,1,2021-07-13,55,Moderate,PM2.5,06-001-0013,7
California,Alameda,6,1,2021-07-14,49,Good,PM2.5,06-001-0013,7
California,Alameda,6,1,2021-07-15,36,Good,PM2.5,06-001-0013,7
California,Alameda,6,1,2021-07-16,53,Moderate,PM2.5,06-001-0013,7
California,Alameda,6,1,2021-07-17,52,Moderate,PM2.5,06-001-0013,7
California,Alameda,6,1,2021-07-18,56,Moderate,PM2.5,06-001-0013,7
California,Alameda,6,1,2021-07-19,59,Moderate,PM2.5,06-001-0013,7
California,Alameda,6,1,2021-07-20,54,Moderate,PM2.5,06-001-0013,7
California,Alameda,6,1,2021-07-21,64,Moderate,PM2.5,06-001-0013,7
California,Alameda,6,1,2021-07-22,65,Moderate,PM2.5,06-001-0013,7
California,Alameda,6,1,2021-07-23,67,Moderate,Ozone,06-001-0007,7
California,Alameda,6,1,2021-07-24,55,Moderate,PM2.5,06-001-0015,7
California,Alameda,6,1,2021-07-25,46,Good,Ozone,06-001-0007,7
California,Alameda,6,1,2021-07-26,41,Good,PM2.5,06-001-0013,7
California,Alameda,6,1,2021-07-27,50,Good,Ozone,06-001-0007,7
California,Alameda,6,1,2021-07-28,67,Moderate,Ozone,06-001-0007,7
California,Alameda,6,1,2021-07-29,58,Moderate,Ozone,06-001-0007,7
California,Alameda,6,1,2021-07-30,50,Good,Ozone,06-001-0007,7
California,Alameda,6,1,2021-07-31,40,Good,Ozone,06-001-0007,7
California,Alameda,6,1,2021-08-01,37,Good,Ozone,06-001-0007,7
California,Alameda,6,1,2021-08-02,48,Good,Ozone,06-001-0007,7
California,Alameda,6,1,2021-08-03,51,Moderate,Ozone,06-001-0007,7
California,Alameda,6,1,2021-08-04,36,Good,Ozone,06-001-0007,7
California,Alameda,6,1,2021-08-05,26,Good,Ozone,06-001-0007,7
California,Alameda,6,1,2021-08-06,67,Moderate,PM2.5,06-001-0007,6
California,Alameda,6,1,2021-08-07,36,Good,PM2.5,06-001-0015,7
California,Alameda,6,1,2021-08-08,37,Good,Ozone,06-001-0007,7
California,Alameda,6,1,2021-08-09,55,Moderate,PM2.5,06-001-0013,7
California,Alameda,6,1,2021-08-10,67,Moderate,Ozone,06-001-0007,7
California,Alameda,6,1,2021-08-11,52,Moderate,PM2.5,06-001-0013,7
California,Alameda,6,1,2021-08-12,56,Moderate,PM2.5,06-001-0013,7
California,Alameda,6,1,2021-08-13,42,Good,PM2.5,06-001-0013,7
California,Alameda,6,1,2021-08-14,57,Moderate,PM2.5,06-001-0007,7
California,Alameda,6,1,2021-08-15,72,Moderate,PM2.5,06-001-0007,7
California,Alameda,6,1,2021-08-16,60,Moderate,PM2.5,06-001-0013,7
California,Alameda,6,1,2021-08-17,59,Moderate,PM2.5,06-001-0013,7
California,Alameda,6,1,2021-08-18,89,Moderate,PM2.5,06-001-0007,7
California,Alameda,6,1,2021-08-19,67,Moderate,PM2.5,06-001-0007,7
California,Alameda,6,1,2021-08-20,69,Moderate,PM2.5,06-001-0015,7
California,Alameda,6,1,2021-08-21,70,Moderate,PM2.5,06-001-0013,7
California,Alameda,6,1,2021-08-22,52,Moderate,PM2.5,06-001-0015,7
California,Alameda,6,1,2021-08-23,54,Moderate,PM2.5,06-001-0015,7
California,Alameda,6,1,2021-08-24,57,Moderate,PM2.5,06-001-0015,7
California,Alameda,6,1,2021-08-25,60,Moderate,PM2.5,06-001-0013,7
California,Alameda,6,1,2021-08-26,90,Moderate,Ozone,06-001-0007,7
California,Alameda,6,1,2021-08-27,119,Unhealthy for Sensitive Groups,PM2.5,06-001-0007,7
California,Alameda,6,1,2021-08-28,147,Unhealthy for Sensitive Groups,Ozone,06-001-0007,7
California,Alameda,6,1,2021-08-29,101,Unhealthy for Sensitive Groups,Ozone,06-001-0007,7
California,Alameda,6,1,2021-08-30,78,Moderate,PM2.5,06-001-0015,7
California,Alameda,6,1,2021-08-31,63,Moderate,PM2.5,06-001-0015,7
California,Alameda,6,1,2021-09-01,64,Moderate,PM2.5,06-001-0013,7
California,Alameda,6,1,2021-09-02,80,Moderate,PM2.5,06-001-0012,7
California,Alameda,6,1,2021-09-03,76,Moderate,PM2.5,06-001-0015,7
California,Alameda,6,1,2021-09-04,101,Unhealthy for Sensitive Groups,Ozone,06-001-0007,7
California,Alameda,6,1,2021-09-05,87,Moderate,Ozone,06-001-0007,7
California,Alameda,6,1,2021-09-06,105,Unhealthy for Sensitive Groups,Ozone,06-001-0007,7
California,Alameda,6,1,2021-09-07,60,Moderate,PM2.5,06-001-0015,7
California,Alameda,6,1,2021-09-08,58,Moderate,Ozone,06-001-0007,7
California,Alameda,6,1,2021-09-09,50,Good,PM2.5,06-001-0012,7
California,Alameda,6,1,2021-09-10,39,Good,PM2.5,06-001-0013,7
California,Alameda,6,1,2021-09-11,54,Moderate,PM2.5,06-001-0013,7
California,Alameda,6,1,2021-09-12,56,Moderate,PM2.5,06-001-0013,7
California,Alameda,6,1,2021-09-13,65,Moderate,PM2.5,06-001-0012,7
California,Alameda,6,1,2021-09-14,67,Moderate,Ozone,06-001-0007,7
California,Alameda,6,1,2021-09-15,63,Moderate,PM2.5,06-001-0015,7
California,Alameda,6,1,2021-09-16,56,Moderate,PM2.5,06-001-0013,7
California,Alameda,6,1,2021-09-17,60,Moderate,PM2.5,06-001-0013,7
California,Alameda,6,1,2021-09-18,43,Good,PM2.5,06-001-0013,7
California,Alameda,6,1,2021-09-19,42,Good,PM2.5,06-001-0013,7
California,Alameda,6,1,2021-09-20,52,Moderate,PM2.5,06-001-0013,7
California,Alameda,6,1,2021-09-21,101,Unhealthy for Sensitive Groups,Ozone,06-001-0007,7
California,Alameda,6,1,2021-09-22,51,Moderate,PM2.5,06-001-0013,7
California,Alameda,6,1,2021-09-23,57,Moderate,PM2.5,06-001-0013,7
California,Alameda,6,1,2021-09-24,58,Moderate,Ozone,06-001-0007,7
California,Alameda,6,1,2021-09-25,54,Moderate,PM2.5,06-001-0015,7
California,Alameda,6,1,2021-09-26,43,Good,PM2.5,06-001-0013,7
California,Alameda,6,1,2021-09-27,30,Good,Ozone,06-001-2001,7
California,Alameda,6,1,2021-09-28,41,Good,PM2.5,06-001-0013,7
California,Alameda,6,1,2021-09-29,55,Moderate,PM2.5,06-001-0013,7
California,Alameda,6,1,2021-09-30,56,Moderate,PM2.5,06-001-0013,7
California,Alameda,6,1,2021-10-01,97,Moderate,Ozone,06-001-0007,7
California,Alameda,6,1,2021-10-02,115,Unhealthy for Sensitive Groups,Ozone,06-001-2001,6
California,Alameda,6,1,2021-10-03,105,Unhealthy for Sensitive Groups,Ozone,06-001-2001,6
California,Alameda,6,1,2021-10-04,97,Moderate,Ozone,06-001-0007,6
California,Alameda,6,1,2021-10-05,48,Good,PM2.5,06-001-0015,6
California,Alameda,6,1,2021-10-06,38,Good,PM2.5,06-001-0012,6
California,Alameda,6,1,2021-10-07,43,Good,PM2.5,06-001-0015,6
California,Alameda,6,1,2021-10-08,32,Good,Ozone,06-001-0012,6
California,Alameda,6,1,2021-10-09,39,Good,Ozone,06-001-0007,6
California,Alameda,6,1,2021-10-10,52,Moderate,PM2.5,06-001-0012,6
California,Alameda,6,1,2021-10-11,33,Good,Ozone,06-001-2001,6
California,Alameda,6,1,2021-10-12,32,Good,Ozone,06-001-2001,6
California,Alameda,6,1,2021-10-13,41,Good,PM2.5,06-001-0012,6
California,Alameda,6,1,2021-10-14,41,Good,PM2.5,06-001-0012,6
California,Alameda,6,1,2021-10-15,52,Moderate,PM2.5,06-001-0012,6
California,Alameda,6,1,2021-10-16,74,Moderate,Ozone,06-001-2001,6
California,Alameda,6,1,2021-10-17,50,Good,PM2.5,06-001-0012,6
California,Alameda,6,1,2021-10-18,36,Good,Ozone,06-001-0007,6
California,Alameda,6,1,2021-10-19,37,Good,Ozone,06-001-2001,6
California,Alameda,6,1,2021-10-20,32,Good,Ozone,06-001-2001,6
California,Alameda,6,1,2021-10-21,25,Good,NO2,06-001-0015,6
California,Alameda,6,1,2021-10-22,35,Good,Ozone,06-001-0007,6
California,Alameda,6,1,2021-10-23,32,Good,Ozone,06-001-0007,6
California,Alameda,6,1,2021-10-24,36,Good,Ozone,06-001-2001,6
California,Alameda,6,1,2021-10-25,37,Good,PM2.5,06-001-0012,6
California,Alameda,6,1,2021-10-26,42,Good,PM2.5,06-001-0012,6
California,Alameda,6,1,2021-10-27,42,Good,PM2.5,06-001-0012,6
California,Alameda,6,1,2021-10-28,48,Good,PM2.5,06-001-0012,6
California,Alameda,6,1,2021-10-29,54,Moderate,PM2.5,06-001-0012,6
California,Alameda,6,1,2021-10-30,33,Good,Ozone,06-001-2001,6
California,Alameda,6,1,2021-10-31,32,Good,Ozone,06-001-0007,6
California,Alameda,6,1,2021-11-01,26,Good,Ozone,06-001-2001,6
California,Alameda,6,1,2021-11-02,42,Good,PM2.5,06-001-0007,6
California,Alameda,6,1,2021-11-03,51,Moderate,PM2.5,06-001-0012,6
California,Alameda,6,1,2021-11-04,50,Good,PM2.5,06-001-0012,6
California,Alameda,6,1,2021-11-05,46,Good,PM2.5,06-001-0015,6
California,Alameda,6,1,2021-11-06,33,Good,PM2.5,06-001-0007,6
California,Alameda,6,1,2021-11-07,36,Good,PM2.5,06-001-0007,6
California,Alameda,6,1,2021-11-08,38,Good,PM2.5,06-001-0012,6
California,Alameda,6,1,2021-11-09,33,Good,PM2.5,06-001-0012,6
California,Alameda,6,1,2021-11-10,38,Good,PM2.5,06-001-0007,6
California,Alameda,6,1,2021-11-11,54,Moderate,PM2.5,06-001-0012,6
California,Alameda,6,1,2021-11-12,55,Moderate,PM2.5,06-001-0012,6
California,Alameda,6,1,2021-11-13,63,Moderate,PM2.5,06-001-0012,6
California,Alameda,6,1,2021-11-14,64,Moderate,PM2.5,06-001-0012,6
California,Alameda,6,1,2021-11-15,72,Moderate,PM2.5,06-001-0012,6
California,Alameda,6,1,2021-11-16,58,Moderate,PM2.5,06-001-0007,6
California,Alameda,6,1,2021-11-17,57,Moderate,PM2.5,06-001-0007,6
California,Alameda,6,1,2021-11-18,69,Moderate,PM2.5,06-001-0007,6
California,Alameda,6,1,2021-11-19,64,Moderate,PM2.5,06-001-0015,6
California,Alameda,6,1,2021-11-20,48,Good,PM2.5,06-001-0012,6
California,Alameda,6,1,2021-11-21,61,Moderate,PM2.5,06-001-0007,6
California,Alameda,6,1,2021-11-22,68,Moderate,PM2.5,06-001-0007,6
California,Alameda,6,1,2021-11-23,63,Moderate,PM2.5,06-001-0012,6
California,Alameda,6,1,2021-11-24,39,Good,PM2.5,06-001-0011,6
California,Alameda,6,1,2021-11-25,69,Moderate,PM2.5,06-001-0007,6
California,Alameda,6,1,2021-11-26,75,Moderate,PM2.5,06-001-0012,6
California,Alameda,6,1,2021-11-27,66,Moderate,PM2.5,06-001-0011,6
California,Alameda,6,1,2021-11-28,77,Moderate,PM2.5,06-001-0007,6
California,Alameda,6,1,2021-11-29,69,Moderate,PM2.5,06-001-0015,6
California,Alameda,6,1,2021-11-30,59,Moderate,PM2.5,06-001-0012,6
California,Alameda,6,1,2021-12-01,80,Moderate,PM2.5,06-001-0007,6
California,Alameda,6,1,2021-12-02,81,Moderate,PM2.5,06-001-0015,6
California,Alameda,6,1,2021-12-03,92,Moderate,PM2.5,06-001-0015,6
California,Alameda,6,1,2021-12-04,66,Moderate,PM2.5,06-001-0015,6
California,Alameda,6,1,2021-12-05,65,Moderate,PM2.5,06-001-0012,6
California,Alameda,6,1,2021-12-06,81,Moderate,PM2.5,06-001-0012,6
California,Alameda,6,1,2021-12-07,60,Moderate,PM2.5,06-001-0015,6
California,Alameda,6,1,2021-12-08,48,Good,PM2.5,06-001-0015,6
California,Alameda,6,1,2021-12-09,38,Good,PM2.5,06-001-0007,6
California,Alameda,6,1,2021-12-10,46,Good,PM2.5,06-001-0007,6
California,Alameda,6,1,2021-12-11,49,Good,PM2.5,06-001-0007,6
California,Alameda,6,1,2021-12-12,34,Good,Ozone,06-001-2001,6
California,Alameda,6,1,2021-12-13,34,Good,Ozone,06-001-2001,6
California,Alameda,6,1,2021-12-14,32,Good,Ozone,06-001-2001,6
California,Alameda,6,1,2021-12-15,31,Good,NO2,06-001-2001,6
California,Alameda,6,1,2021-12-16,29,Good,NO2,06-001-2001,6
California,Alameda,6,1,2021-12-17,38,Good,PM2.5,06-001-0007,6
California,Alameda,6,1,2021-12-18,55,Moderate,PM2.5,06-001-0007,6
California,Alameda,6,1,2021-12-19,65,Moderate,PM2.5,06-001-0012,6
California,Alameda,6,1,2021-12-20,62,Moderate,PM2.5,06-001-0015,6
